simTime,realTime,result,prediction,deltaT,payload
28.5719,13.5416,0.0158872,10.3002,10,0.5
28.6829,13.6325,0.0231665,10.4101,10,0.5
28.7949,13.7158,0.0427536,10.1147,10,0.5
28.9049,13.8033,0.277019,10.8702,10,0.5
37.1839,17.7264,5.95733,8.8167,10,0.5
47.2379,22.5209,3.62506,8.6907,10,0.5
57.2699,27.2118,2.94238,8.74875,10,0.5
67.2709,31.9051,2.92519,8.2995,10,0.5
77.2239,36.6672,4.03453,9.5825,10,0.5
87.1489,41.568,10.2185,11.8216,10,0.5
97.1499,46.2798,10.0142,11.8216,10,0.5
107.149,51.1663,10.2183,11.8216,10,0.5
117.149,55.9532,10.2185,11.8216,10,0.5
127.149,60.7156,10.2186,11.8216,10,0.5
137.224,65.3932,4.03457,10.524,10,0.5
147.198,70.0396,5.10568,9.5825,10,0.5
157.238,74.838,3.62502,8.4757,10,0.5
167.326,79.6592,2.21309,9.68175,10,0.5
177.326,84.4723,2.21309,8.8211,10,0.5
187.326,89.1984,2.21307,8.78335,10,0.5
197.326,93.894,2.21307,9.5725,10,0.5
207.197,98.4637,5.15835,8.66967,10,0.5
217.197,103.084,5.15835,7.416,10,0.5
227.142,107.627,11.9244,11.8216,10,0.5
237.142,112.184,11.9244,11.8216,10,0.5
247.142,116.84,11.9244,11.8216,10,0.5
257.142,121.49,11.9244,11.8216,10,0.5
267.142,126.191,11.9244,11.3412,10,0.5
277.142,130.843,11.9244,11.8216,10,0.5
287.142,135.463,11.9244,11.8216,10,0.5
297.172,140.177,6.95118,8.2455,10,0.5
307.223,144.88,4.06735,10.524,10,0.5
317.197,149.465,5.15835,9.5825,10,0.5
327.237,154.387,3.6515,8.4757,10,0.5
400.564,188.645,0.00787849,9.6679,10,0.5
400.644,188.726,0.00933813,8.4069,10,0.5
400.717,188.8,0.0114634,8.4069,10,0.5
400.788,188.863,0.0148421,9.8939,10,0.5
400.859,188.92,0.0210447,7.3639,10,0.5
400.931,188.984,0.0361509,10.0839,10,0.5
401.001,189.042,0.128175,8.7244,10,0.5
407.15,191.897,10.0142,11.5238,10,0.5
417.149,196.635,10.2183,11.5238,10,0.5
427.183,201.354,6.02917,8.6214,10,0.5
437.27,206.059,2.94241,10.0839,10,0.5
470.802,222.05,0.0210953,5.03217,10,0.5
471.625,222.557,0.0344236,6.9809,10,0.5
472.443,223.096,0.0935816,6.6509,10,0.5
477.623,225.577,0.956153,8.6219,10,0.5
487.421,230.17,1.55798,9.1884,10,0.5
497.238,234.826,3.62506,8.8264,10,0.5
507.42,239.797,1.56285,8.1554,10,0.5
517.622,244.58,0.957985,8.7244,10,0.5
542.588,256.282,0.0322832,6.6509,10,0.5
542.68,256.36,0.0896069,5.03217,10,0.5
547.204,258.526,4.81098,6.6509,10,0.5
557.179,263.207,6.33481,8.1271,10,0.5
567.155,267.961,9.10235,8.68379,10,0.5
577.166,272.719,7.58378,10.4101,10,0.5
587.17,277.346,7.14999,9.4691,10,0.5
597.193,282.15,5.38046,7.3845,10,0.5
607.349,287.069,2.0086,9.1015,10,0.5
617.27,291.75,2.94241,10.4101,10,0.5
627.223,296.478,4.06735,10.1147,10,0.5
637.183,301.179,6.02917,10.8702,10,0.5
647.223,306.069,4.06735,8.96075,10,0.5
657.198,310.82,5.10568,8.522,10,0.5
667.173,315.662,6.85587,8.8875,10,0.5
677.148,320.285,10.4315,11.8216,10,0.5
687.15,325.064,10.0138,11.8216,10,0.5
697.149,329.904,10.2186,10.6717,10,0.5
707.149,334.643,10.2183,11.8216,10,0.5
717.149,339.418,10.2185,11.8216,10,0.5
727.149,344.156,10.2186,11.8216,10,0.5
737.142,348.943,11.9244,10.0419,10,0.5
747.222,353.643,4.10071,8.4757,10,0.5
757.142,358.311,11.9244,8.61378,10,0.5
767.142,362.936,11.9244,8.61378,10,0.5
777.269,367.82,2.9598,10.2431,10,0.5
787.324,372.578,2.23285,8.1271,10,0.5
797.324,377.24,2.23285,7.9246,10,0.5
