simTime,realTime,result,prediction,deltaT,payload
23.3949,10.9502,0.0157258,8.8875,10,0.5
23.5169,11.0287,0.0228134,8.8167,10,0.5
23.6399,11.1086,0.0415285,8.4757,10,0.5
23.7609,11.1859,0.231382,8.8167,10,0.5
31.6979,14.8293,5.10568,9.5825,10,0.5
41.7709,19.4802,2.92517,8.4757,10,0.5
51.7379,24.0717,3.62502,8.6907,10,0.5
61.7709,28.7546,2.92519,8.01075,10,0.5
71.7709,33.5305,2.92517,8.1545,10,0.5
81.6969,38.073,5.15835,7.416,10,0.5
91.6499,42.7477,10.0142,11.8216,10,0.5
101.649,47.3422,10.2183,11.8216,10,0.5
111.649,52.1901,10.2183,11.8216,10,0.5
121.649,56.7905,10.2185,11.8216,10,0.5
131.698,61.407,5.10568,7.416,10,0.5
141.771,66.1493,2.92519,8.4757,10,0.5
151.724,70.8548,4.03457,10.67,10,0.5
161.771,75.6349,2.92517,9.0677,10,0.5
171.826,80.3269,2.21309,8.78335,10,0.5
181.826,84.8287,2.21307,8.8211,10,0.5
191.826,89.5947,2.21307,8.8211,10,0.5
201.737,94.3045,3.6515,7.84017,10,0.5
211.737,98.9132,3.6515,10.8702,10,0.5
221.672,103.489,6.95118,8.2455,10,0.5
231.642,108.124,11.9244,11.8216,10,0.5
241.642,112.795,11.9244,11.8216,10,0.5
251.642,117.385,11.9244,11.8216,10,0.5
261.672,122.072,6.95118,8.41929,10,0.5
271.642,126.726,11.9244,11.8216,10,0.5
281.642,131.466,11.9244,11.8216,10,0.5
291.642,136.135,11.9244,11.8216,10,0.5
301.697,140.692,5.15835,7.416,10,0.5
311.769,145.386,2.9598,8.4757,10,0.5
321.723,150.119,4.06735,10.67,10,0.5
331.77,154.912,2.94241,8.8167,10,0.5
405.086,188.481,0.00787576,8.4069,10,0.5
405.207,188.56,0.00932715,8.4069,10,0.5
405.267,188.613,0.0114503,8.5109,10,0.5
405.315,188.658,0.0148302,8.5219,10,0.5
405.361,188.7,0.0210429,5.41517,10,0.5
405.405,188.744,0.0362189,8.4069,10,0.5
405.442,188.781,0.130143,7.5034,10,0.5
411.65,191.714,10.0142,11.5238,10,0.5
421.684,196.379,5.95733,8.1554,10,0.5
431.723,201.023,4.06735,8.4069,10,0.5
442.437,206.033,0.597422,7.3639,10,0.5
471.026,219.554,0.0257388,5.315,10,0.5
471.859,220.046,0.048738,7.3639,10,0.5
472.683,220.531,0.461711,9.8939,10,0.5
481.826,224.918,2.21307,8.6214,10,0.5
491.771,229.596,2.92519,7.6234,10,0.5
501.738,234.246,3.62502,8.8834,10,0.5
511.825,239.059,2.22291,7.7134,10,0.5
522.442,244.116,0.593874,9.8939,10,0.5
539.074,251.794,0.0668992,7.3639,10,0.5
541.706,253.031,4.72015,6.6509,10,0.5
551.681,257.84,6.17816,8.9856,10,0.5
561.672,262.411,6.95118,10.4101,10,0.5
571.655,267.162,9.10235,8.68379,10,0.5
581.671,271.863,7.04919,10.2431,10,0.5
591.67,276.495,7.14999,9.2666,10,0.5
601.674,281.187,6.76314,8.133,10,0.5
611.826,285.897,2.21309,8.9055,10,0.5
621.738,290.589,3.62506,10.4101,10,0.5
631.697,295.216,5.15835,8.8167,10,0.5
641.738,299.992,3.62506,10.1147,10,0.5
651.698,304.82,5.10568,8.01075,10,0.5
661.698,309.628,5.10568,10.8702,10,0.5
671.649,314.332,10.2183,10.0419,10,0.5
681.648,319.002,10.4315,11.8216,10,0.5
691.65,323.692,10.0138,10.6717,10,0.5
701.649,328.447,10.2186,10.6717,10,0.5
711.649,333.08,10.2183,11.8216,10,0.5
721.649,337.693,10.2185,11.8216,10,0.5
731.649,342.381,10.2186,11.8216,10,0.5
741.672,346.977,6.95118,9.5825,10,0.5
751.737,351.608,3.6515,10.4607,10,0.5
761.642,356.203,11.9244,8.61378,10,0.5
771.642,360.771,11.9244,8.94979,10,0.5
781.823,365.408,2.24285,8.6181,10,0.5
791.824,370.3,2.23285,7.9246,10,0.5
