simTime,realTime,result,prediction,deltaT,payload
5.755,2.85173,3.22581,5.69788,10,0.5
15.757,7.82948,3.18471,5.69788,10,0.5
25.818,12.7702,2.29358,5.69788,10,0.5
35.786,17.6733,2.68817,4.30675,10,0.5
45.776,22.5878,2.84091,3.58675,10,0.5
55.778,27.4606,2.80899,3.58675,10,0.5
65.74,32.4785,3.57143,4.67088,10,0.5
75.721,37.3845,4.13223,5.34588,10,0.5
85.955,42.3092,1.40845,5.69788,10,0.5
95.962,47.2692,1.38122,5.70225,10,0.5
105.967,52.3147,1.3624,5.15838,10,0.5
115.973,57.2721,1.34048,5.15438,10,0.5
125.973,62.2273,1.34048,5.15838,10,0.5
135.979,67.1197,1.31926,5.07688,10,0.5
157.787,78.0963,0.0410273,3.88575,10,0.5
158.674,78.6733,0.162655,5.34588,10,0.5
166.04,82.2797,1.13636,5.69788,10,0.5
175.919,87.3747,1.5674,6.14113,10,0.5
185.9,92.3385,1.66667,6.24188,10,0.5
196.241,97.4931,0.780031,5.69788,10,0.5
206.038,102.385,1.14155,5.69788,10,0.5
215.887,107.253,1.74216,6.14113,10,0.5
225.815,112.188,2.32558,5.81413,10,0.5
235.73,117.104,3.84615,9.0442,10,0.5
245.71,122.006,4.54545,9.572,10,0.5
255.849,126.958,2.00803,6.67213,10,0.5
265.744,131.994,3.47222,9.3288,10,0.5
275.645,136.866,11.1111,7.179,10,0.5
285.645,141.829,11.1111,10.9216,10,0.5
295.645,146.831,11.1111,10.9216,10,0.5
305.646,151.714,10.8696,7.179,10,0.5
315.812,156.709,2.35849,9.5432,10,0.5
325.744,161.668,3.47222,9.5432,10,0.5
335.821,166.62,2.26244,5.81413,10,0.5
345.645,171.361,11.1111,9.576,10,0.5
355.644,176.155,11.3636,9.099,10,0.5
366.951,181.664,0.370096,4.67075,10,0.5
376.821,186.473,0.4095,4.33075,10,0.5
449.157,221.926,0.00786695,4.67075,10,0.5
449.457,222.132,0.00928384,6.554,10,0.5
449.736,222.319,0.0113286,6.509,10,0.5
450.019,222.504,0.0145269,5.43838,10,0.5
450.349,222.723,0.0202028,5.93238,10,0.5
450.643,222.923,0.0332381,7.05213,10,0.5
450.891,223.088,0.0945001,8.4092,10,0.5
455.886,225.595,1.74825,9.2652,10,0.5
465.904,230.356,1.64474,9.5158,10,0.5
475.829,235.18,2.18341,9.572,10,0.5
485.835,240.31,2.12766,9.3288,10,0.5
495.738,245.189,3.62319,8.5838,10,0.5
505.784,250.228,2.71739,9.14713,10,0.5
515.709,255.146,4.58716,9.87,10,0.5
525.645,259.998,11.1111,10.9216,10,0.5
535.646,264.902,10.8696,10.9216,10,0.5
545.646,269.758,10.8696,10.8826,10,0.5
555.645,274.797,11.1111,12.1306,10,0.5
565.645,279.721,11.1111,10.9216,10,0.5
575.646,284.678,10.8696,10.9216,10,0.5
585.645,289.658,11.1111,12.1306,10,0.5
595.644,310.119,11.3636,10.6966,10,0.5
605.694,315.048,5.31915,9.576,10,0.5
615.791,320.125,2.6178,9.3048,10,0.5
625.712,324.943,4.46429,8.5838,10,0.5
635.794,329.899,2.57732,9.3288,10,0.5
662.384,343.037,0.0297903,9.3288,10,0.5
663.193,343.534,0.0658501,9.3048,10,0.5
665.666,344.731,7.57576,8.144,10,0.5
675.659,349.532,8.47458,9.1866,10,0.5
685.654,354.381,9.25926,7.9446,10,0.5
