simTime,realTime,result,prediction,deltaT,payload
25.046,12.2115,0.0159003,8.4018,10,0.5
25.167,12.3021,0.0231836,9.0442,10,0.5
25.28,12.3932,0.0428082,9.5432,10,0.5
25.4,12.4847,0.277778,9.3288,10,0.5
33.696,16.5623,5.20833,8.5838,10,0.5
43.741,21.449,3.5461,9.2178,10,0.5
53.724,26.4465,4.03226,9.2178,10,0.5
63.756,31.4843,3.20513,9.226,10,0.5
73.734,36.5189,3.73134,9.4038,10,0.5
83.672,41.2421,6.94444,9.996,10,0.5
93.646,46.0443,10.8696,10.9216,10,0.5
103.645,50.9839,11.1111,10.9216,10,0.5
113.646,55.8649,10.8696,10.9216,10,0.5
123.645,60.713,11.1111,10.9216,10,0.5
133.691,65.6607,5.49451,9.16233,10,0.5
143.681,70.5928,6.17284,9.5432,10,0.5
153.728,75.7439,3.90625,9.4038,10,0.5
163.762,80.6694,3.08642,9.0442,10,0.5
173.814,85.7264,2.33645,6.153,10,0.5
183.821,90.6724,2.26244,6.0758,10,0.5
193.823,95.6072,2.24215,6.153,10,0.5
203.685,100.664,5.88235,9.0738,10,0.5
213.686,105.563,5.81395,9.14713,10,0.5
223.645,110.611,11.1111,10.9216,10,0.5
233.645,115.542,11.1111,10.9216,10,0.5
243.645,120.475,11.1111,10.9216,10,0.5
253.645,125.368,11.1111,10.9216,10,0.5
263.661,130.225,8.19672,9.576,10,0.5
273.645,135.18,11.1111,10.9216,10,0.5
283.645,140.046,11.1111,10.9216,10,0.5
293.645,144.995,11.1111,10.9216,10,0.5
303.678,149.848,6.41026,9.892,10,0.5
313.67,154.8,7.14286,9.5432,10,0.5
323.696,159.663,5.20833,9.4038,10,0.5
333.726,164.73,3.96825,9.0442,10,0.5
406.967,199.652,0.00789054,6.6914,10,0.5
407.146,199.763,0.00933777,6.477,10,0.5
407.229,199.83,0.0114603,6.7784,10,0.5
407.284,199.883,0.0148438,5.29158,10,0.5
407.329,199.926,0.0210713,4.93658,10,0.5
407.376,199.974,0.036295,6.477,10,0.5
407.42,200.029,0.13089,10.3557,10,0.5
413.652,203.093,9.61538,10.696,10,0.5
423.698,208.035,5.10204,6.98967,10,0.5
433.741,213.041,3.5461,6.6214,10,0.5
470.578,231.249,0.0185336,5.01858,10,0.5
471.336,231.735,0.0281912,4.51975,10,0.5
472.195,232.29,0.0581734,5.01858,10,0.5
474.099,233.337,1.002,6.7784,10,0.5
483.804,238.102,2.45098,8.97767,10,0.5
493.769,243.016,2.95858,8.00967,10,0.5
503.746,247.826,3.42466,8.48667,10,0.5
513.801,252.746,2.48756,8.17667,10,0.5
539.068,265.14,0.0323248,6.6214,10,0.5
539.2,265.229,0.0892857,5.01858,10,0.5
543.691,267.606,5.49451,5.37958,10,0.5
553.683,272.425,6.0241,5.70225,10,0.5
563.668,277.279,7.35294,6.60513,10,0.5
573.653,282.212,9.43396,12.197,10,0.5
583.673,287.085,6.84932,5.15838,10,0.5
593.681,291.914,6.17284,5.69788,10,0.5
603.683,296.691,6.0241,6.20138,10,0.5
613.769,301.621,2.95858,6.94713,10,0.5
623.709,306.547,4.58716,9.0442,10,0.5
633.685,311.396,5.88235,9.2178,10,0.5
643.707,316.352,4.6729,10.0192,10,0.5
653.687,321.229,5.74713,9.115,10,0.5
663.679,326.145,6.32911,9.14713,10,0.5
673.646,331.06,10.8696,9.1866,10,0.5
683.645,335.95,11.1111,10.9216,10,0.5
693.646,340.806,10.8696,11.8286,10,0.5
703.645,345.702,11.1111,12.1306,10,0.5
713.646,350.567,10.8696,10.9216,10,0.5
723.645,355.481,11.1111,10.9216,10,0.5
733.644,360.351,11.3636,10.0716,10,0.5
743.665,365.382,7.69231,9.3048,10,0.5
753.663,370.303,7.93651,9.0442,10,0.5
763.645,375.184,11.1111,8.3528,10,0.5
773.706,380.105,4.71698,8.07825,10,0.5
783.753,384.918,3.26797,6.08605,10,0.5
793.755,389.749,3.22581,5.75075,10,0.5
