simTime,realTime,result,prediction,deltaT,payload
4.02393,1.91012,2.23285,9.2666,10,0.5
14.0239,6.55655,2.23285,9.2666,10,0.5
24.0239,11.1806,2.23285,8.6966,10,0.5
37.3289,17.289,0.141686,5.9076,10,0.5
44.0239,20.3835,2.23285,6.1081,10,0.5
54.0239,24.9365,2.23284,5.8221,10,0.5
63.9709,29.4111,2.92519,6.9711,10,0.5
73.9239,33.9448,4.03457,7.9481,10,0.5
84.0239,38.6142,2.23284,5.67377,10,0.5
94.3209,43.4113,0.959824,8.1271,10,0.5
104.322,48.1045,0.957985,8.6181,10,0.5
114.323,52.8562,0.956153,9.4691,10,0.5
124.319,57.6322,0.963523,9.4691,10,0.5
134.319,62.3251,0.963523,9.4691,10,0.5
157.018,72.8944,0.0378274,8.8481,10,0.5
157.834,73.4035,0.123949,6.9771,10,0.5
164.322,76.5126,0.957985,8.8481,10,0.5
174.323,81.145,0.956153,9.4691,10,0.5
184.121,85.6377,1.55798,8.8481,10,0.5
194.638,90.4705,0.596709,8.8481,10,0.5
204.838,95.2436,0.481729,9.6651,10,0.5
214.122,99.5087,1.55313,10.2431,10,0.5
224.026,104.142,2.21309,10.4101,10,0.5
234.026,108.724,2.21309,10.4607,10,0.5
243.938,113.434,3.62502,8.22275,10,0.5
253.939,118.09,3.59896,9.04935,10,0.5
263.97,122.866,2.94238,8.8167,10,0.5
273.851,127.454,9.8176,10.0419,10,0.5
283.849,132.047,10.2183,11.8216,10,0.5
293.85,136.665,10.0138,11.8216,10,0.5
303.85,141.375,10.014,10.0419,10,0.5
313.97,146.051,2.94238,8.4757,10,0.5
323.938,150.68,3.62502,10.4101,10,0.5
334.025,155.436,2.22292,10.4101,10,0.5
343.85,160.134,10.014,7.4565,10,0.5
353.849,164.813,10.2183,8.7345,10,0.5
366.843,170.8,0.164315,8.987,10,0.5
374.313,174.206,0.974794,5.9076,10,0.5
384.324,178.775,0.954328,5.9076,10,0.5
457.418,212.527,0.00785942,5.9076,10,0.5
457.726,212.72,0.00927198,6.203,10,0.5
458.036,212.919,0.011303,5.73417,10,0.5
458.345,213.12,0.0144739,7.3845,10,0.5
458.653,213.317,0.0201184,9.8465,10,0.5
458.962,213.524,0.0329773,9.5725,10,0.5
459.272,213.745,0.0913754,8.0855,10,0.5
464.121,216.106,1.55798,7.90775,10,0.5
474.122,220.926,1.55314,8.5115,10,0.5
484.119,225.625,1.56775,8.8167,10,0.5
493.97,230.279,2.94241,9.5825,10,0.5
504.073,234.935,1.83198,10.8702,10,0.5
513.923,239.449,4.06735,7.4565,10,0.5
523.85,243.964,10.014,11.8216,10,0.5
533.849,248.607,10.2183,11.8216,10,0.5
543.848,253.296,10.4315,11.8216,10,0.5
553.85,258.015,10.014,10.6717,10,0.5
563.85,262.636,10.014,10.8537,10,0.5
573.849,267.407,10.2183,11.8216,10,0.5
583.849,272.038,10.2185,10.6717,10,0.5
593.849,276.517,10.2186,10.6717,10,0.5
603.922,296.399,4.10071,8.41929,10,0.5
614.023,301.115,2.24285,9.5825,10,0.5
623.969,305.671,2.9598,8.3845,10,0.5
634.118,310.457,1.57268,8.4757,10,0.5
662.423,323.56,0.0268486,8.8167,10,0.5
663.246,324.05,0.0529329,10.8702,10,0.5
664.64,324.809,0.595288,7.416,10,0.5
673.861,329.005,8.2061,12.0109,10,0.5
683.856,333.682,8.9396,10.0419,10,0.5
