simTime,realTime,result,prediction,deltaT,payload
5.62393,2.75401,2.23285,9.2666,10,0.5
15.6239,7.72398,2.23285,9.2666,10,0.5
25.7179,12.6569,1.57267,8.6966,10,0.5
36.8699,18.2426,0.340153,5.9076,10,0.5
45.6259,22.6114,2.21307,6.1081,10,0.5
55.6259,27.3475,2.21307,5.8221,10,0.5
65.5709,32.1037,2.92517,6.6361,10,0.5
75.5539,36.8884,3.24823,8.8481,10,0.5
85.9239,42.0436,0.954328,10.2351,10,0.5
95.9239,46.905,0.954328,8.1271,10,0.5
105.924,51.9454,0.954328,9.4691,10,0.5
115.924,56.7992,0.954328,9.4691,10,0.5
125.924,61.7578,0.954328,9.4691,10,0.5
135.925,66.6832,0.95251,9.2666,10,0.5
157.406,77.2522,0.0416461,5.67377,10,0.5
158.223,77.7592,0.177121,7.9481,10,0.5
165.921,81.4803,0.959824,8.6966,10,0.5
175.722,86.1675,1.55314,10.2431,10,0.5
185.721,91.0329,1.55797,8.8481,10,0.5
196.238,96.1902,0.596709,9.6651,10,0.5
205.922,100.938,0.957985,9.2666,10,0.5
215.721,105.77,1.55798,10.2431,10,0.5
225.626,110.558,2.21309,10.4101,10,0.5
235.57,115.318,2.94241,10.1147,10,0.5
245.538,120.123,3.62506,8.5115,10,0.5
255.72,125.193,1.56285,10.4101,10,0.5
265.57,130.179,2.94238,8.4757,10,0.5
275.45,134.926,10.014,10.0419,10,0.5
285.448,139.785,10.4315,11.8216,10,0.5
295.449,144.565,10.2183,11.8216,10,0.5
305.45,149.37,10.014,10.0419,10,0.5
315.6,154.265,2.50089,8.8167,10,0.5
325.539,159.099,3.59896,8.8167,10,0.5
335.626,164.016,2.21307,10.4101,10,0.5
345.449,168.807,10.2186,8.2455,10,0.5
355.442,173.641,11.9244,8.2455,10,0.5
366.931,179.222,0.326599,5.9076,10,0.5
377.168,184.183,0.282817,5.9076,10,0.5
449.004,218.672,0.00786115,8.987,10,0.5
449.321,218.89,0.00927284,6.1706,10,0.5
449.634,219.117,0.0113035,6.203,10,0.5
449.945,219.324,0.0144739,7.1265,10,0.5
450.245,219.513,0.0201248,7.3845,10,0.5
450.544,219.702,0.0330165,9.8465,10,0.5
450.844,219.895,0.0918454,9.5725,10,0.5
455.721,222.319,1.55798,8.0855,10,0.5
465.722,227.081,1.55314,8.62575,10,0.5
475.719,231.902,1.56775,8.5115,10,0.5
485.719,236.659,1.56774,8.4757,10,0.5
495.57,241.452,2.94238,9.5825,10,0.5
505.625,246.32,2.22292,9.5825,10,0.5
515.523,251.178,4.06735,8.7345,10,0.5
525.449,255.96,10.2183,11.8216,10,0.5
535.449,260.768,10.2183,11.8216,10,0.5
545.45,265.618,10.014,11.8216,10,0.5
555.45,270.506,10.014,10.6717,10,0.5
565.449,275.335,10.2183,11.8216,10,0.5
575.449,280.172,10.2185,11.8216,10,0.5
585.449,285.12,10.2186,10.6717,10,0.5
595.442,305.49,11.9244,10.7427,10,0.5
605.537,310.413,3.6515,8.2455,10,0.5
615.718,315.47,1.57268,10.67,10,0.5
625.569,320.258,2.9598,9.69683,10,0.5
635.718,325.27,1.57268,8.4757,10,0.5
662.434,338.397,0.0293532,8.4757,10,0.5
663.257,338.904,0.0636381,10.524,10,0.5
665.611,340.136,2.37047,7.416,10,0.5
675.461,344.888,8.2061,12.0109,10,0.5
685.456,349.688,8.9396,10.0419,10,0.5
