simTime,realTime,result,prediction,deltaT,payload
23.4149,10.6499,0.0156177,8.8875,10,0.5
23.5449,10.7539,0.0225785,8.8167,10,0.5
23.6679,10.8319,0.0407567,8.4757,10,0.5
23.7889,10.9145,0.209299,8.8167,10,0.5
31.4979,14.4303,5.10568,9.5825,10,0.5
41.5709,19.2216,2.92517,8.4757,10,0.5
51.5379,23.8255,3.62502,8.6907,10,0.5
61.5709,28.5298,2.92519,8.01075,10,0.5
71.5709,33.2291,2.92519,8.53775,10,0.5
81.4979,37.7471,5.10568,7.416,10,0.5
91.4499,42.296,10.014,11.8216,10,0.5
101.448,47.0085,10.4315,11.8216,10,0.5
111.449,51.5433,10.2185,11.8216,10,0.5
121.45,56.2534,10.014,11.8216,10,0.5
131.498,60.8408,5.10568,7.416,10,0.5
141.57,65.4913,2.94238,8.4757,10,0.5
151.524,70.0306,4.03457,10.67,10,0.5
161.571,74.7199,2.92519,9.0677,10,0.5
171.626,79.4564,2.21309,8.78335,10,0.5
181.626,84.173,2.21307,8.8211,10,0.5
191.626,88.8487,2.21307,8.8211,10,0.5
201.537,93.3555,3.65153,7.84017,10,0.5
211.537,98.0568,3.6515,10.8702,10,0.5
221.472,102.803,6.95118,8.2455,10,0.5
231.442,107.363,11.9244,11.8216,10,0.5
241.442,112.108,11.9244,11.8216,10,0.5
251.442,116.764,11.9244,11.8216,10,0.5
261.472,121.445,6.95118,8.53529,10,0.5
271.442,126.016,11.9244,11.8216,10,0.5
281.442,130.627,11.9244,11.8216,10,0.5
291.442,135.232,11.9244,11.8216,10,0.5
301.497,140.016,5.15835,7.416,10,0.5
311.569,144.595,2.9598,8.4757,10,0.5
321.523,149.234,4.06735,10.524,10,0.5
331.57,153.95,2.94241,8.8167,10,0.5
404.886,187.993,0.00787576,8.5109,10,0.5
405.007,188.074,0.00932715,8.4069,10,0.5
405.067,188.127,0.0114503,8.5109,10,0.5
405.115,188.171,0.0148302,8.5219,10,0.5
405.161,188.214,0.0210429,5.41517,10,0.5
405.205,188.257,0.0362189,8.4069,10,0.5
405.242,188.291,0.130143,7.7164,10,0.5
411.45,191.174,10.0142,11.5238,10,0.5
421.473,195.938,6.85587,8.1554,10,0.5
431.523,200.742,4.06735,8.4069,10,0.5
442.237,205.772,0.597422,7.3639,10,0.5
471.066,219.487,0.0254247,5.315,10,0.5
471.899,220.003,0.0476239,7.3639,10,0.5
472.723,220.507,0.377949,9.8939,10,0.5
481.626,224.562,2.21307,8.6214,10,0.5
491.626,229.253,2.21309,7.6234,10,0.5
501.538,233.853,3.62502,8.8834,10,0.5
511.599,238.608,2.51344,7.7134,10,0.5
522.242,243.617,0.593874,9.8939,10,0.5
538.876,251.284,0.0668813,7.3639,10,0.5
541.511,252.496,4.50739,6.6509,10,0.5
551.481,257.091,6.17816,9.2666,10,0.5
561.472,261.734,6.95118,10.2431,10,0.5
571.455,266.5,9.10235,8.68379,10,0.5
581.468,271.204,7.3605,10.2431,10,0.5
591.47,275.924,7.14999,9.2666,10,0.5
601.474,280.65,6.76314,8.133,10,0.5
611.626,285.33,2.21309,8.9055,10,0.5
621.538,289.963,3.62506,10.4101,10,0.5
631.497,294.634,5.15835,8.8167,10,0.5
641.538,299.371,3.62506,10.1147,10,0.5
651.498,304.059,5.10568,8.01075,10,0.5
661.498,308.602,5.10568,10.8702,10,0.5
671.449,313.382,10.2183,10.0419,10,0.5
681.448,317.977,10.4315,11.8216,10,0.5
691.45,322.575,10.0138,10.6717,10,0.5
701.449,327.249,10.2186,10.6717,10,0.5
711.449,331.804,10.2183,11.8216,10,0.5
721.449,336.349,10.2185,11.8216,10,0.5
731.449,340.88,10.2186,11.8216,10,0.5
741.472,345.597,6.95118,8.8875,10,0.5
751.537,350.287,3.6515,10.1147,10,0.5
761.442,354.819,11.9244,8.61378,10,0.5
771.442,359.431,11.9244,8.61378,10,0.5
781.623,364.088,2.24285,8.6181,10,0.5
791.624,368.764,2.23285,7.9246,10,0.5
