simTime,realTime,result,prediction,deltaT,payload
28.741,13.7538,0.0159028,9.4038,10,0.5
28.849,13.8387,0.0232029,6.02513,10,0.5
28.949,13.9199,0.0429221,8.4102,10,0.5
29.067,14.0106,0.282965,9.4038,10,0.5
37.383,18.0166,6.0241,9.5432,10,0.5
47.441,22.765,3.5461,9.2178,10,0.5
57.45,27.4956,3.33333,8.76713,10,0.5
67.456,32.3133,3.20513,9.226,10,0.5
77.421,37.0949,4.13223,8.4018,10,0.5
87.345,41.9126,11.1111,10.9216,10,0.5
97.346,46.8445,10.8696,10.9216,10,0.5
107.345,51.6569,11.1111,10.9216,10,0.5
117.346,56.4394,10.8696,10.9216,10,0.5
127.345,61.1915,11.1111,8.17867,10,0.5
137.412,66.1609,4.46429,9.3048,10,0.5
147.393,70.9305,5.37634,8.5838,10,0.5
157.428,75.6604,3.90625,9.3288,10,0.5
167.512,80.4293,2.35849,9.5398,10,0.5
177.514,85.2157,2.33645,6.153,10,0.5
187.521,89.8895,2.26244,6.153,10,0.5
197.523,94.5532,2.24215,8.3862,10,0.5
207.372,99.4757,6.94444,8.6108,10,0.5
217.373,104.424,6.84932,9.71433,10,0.5
227.345,109.135,11.1111,10.9216,10,0.5
237.345,113.806,11.1111,10.9216,10,0.5
247.345,118.499,11.1111,10.9216,10,0.5
257.345,123.241,11.1111,10.9216,10,0.5
267.344,127.959,11.3636,9.89367,10,0.5
277.345,132.55,11.1111,10.9216,10,0.5
287.345,137.328,11.1111,10.9216,10,0.5
297.364,142.086,7.8125,9.576,10,0.5
307.393,146.78,5.37634,9.3048,10,0.5
317.379,151.53,6.32911,8.5838,10,0.5
327.405,156.261,4.7619,9.3288,10,0.5
400.667,190.965,0.00789054,7.2464,10,0.5
400.795,191.058,0.00934667,6.477,10,0.5
400.867,191.124,0.0114766,6.6914,10,0.5
400.943,191.189,0.0148619,6.6214,10,0.5
401.006,191.242,0.0210917,5.01858,10,0.5
401.08,191.314,0.0362845,5.84033,10,0.5
401.142,191.374,0.130141,6.477,10,0.5
407.352,194.461,9.61538,10.696,10,0.5
417.353,199.182,9.43396,10.696,10,0.5
427.386,203.96,5.81395,6.34067,10,0.5
437.437,208.848,3.64964,5.66533,10,0.5
470.904,224.835,0.0211829,4.51975,10,0.5
472.022,225.588,0.0339628,5.01858,10,0.5
472.438,225.876,0.0973141,5.29158,10,0.5
477.818,228.55,0.965251,6.477,10,0.5
487.598,233.222,1.67785,7.036,10,0.5
497.441,237.891,3.5461,11.3245,10,0.5
507.572,242.709,1.83824,8.17667,10,0.5
517.76,247.605,1.08696,6.98967,10,0.5
542.75,259.428,0.0323625,5.29158,10,0.5
542.857,259.51,0.0899766,4.51975,10,0.5
547.407,261.74,4.6729,5.29158,10,0.5
557.382,266.517,6.09756,5.64625,10,0.5
567.355,271.25,9.09091,11.2408,10,0.5
577.37,276.065,7.14286,6.67213,10,0.5
587.374,280.853,6.75676,5.15838,10,0.5
597.395,285.606,5.26316,5.68938,10,0.5
607.516,290.554,2.31481,6.20138,10,0.5
617.433,295.266,3.7594,6.67213,10,0.5
627.4,300.138,5,9.0442,10,0.5
637.376,305.001,6.57895,8.2178,10,0.5
647.408,309.759,4.62963,8.76713,10,0.5
657.389,314.423,5.61798,8.133,10,0.5
667.37,319.224,7.14286,9.16233,10,0.5
677.346,323.996,10.8696,10.0716,10,0.5
687.346,328.824,10.8696,10.9216,10,0.5
697.346,333.62,10.8696,12.1306,10,0.5
707.345,338.333,11.1111,10.9216,10,0.5
717.346,343.063,10.8696,10.9216,10,0.5
727.345,347.754,11.1111,10.9216,10,0.5
737.344,352.482,11.3636,9.1866,10,0.5
747.386,357.333,5.81395,9.3288,10,0.5
757.345,361.969,11.1111,8.1162,10,0.5
767.346,366.696,10.8696,8.3528,10,0.5
777.418,371.542,4.23729,6.14113,10,0.5
787.453,376.304,3.26797,5.70225,10,0.5
797.455,381.132,3.22581,6.15975,10,0.5
