simTime,realTime,result,prediction,deltaT,payload
5.02393,2.36945,2.23285,9.2666,10,0.5
15.0239,7.16788,2.23285,9.2666,10,0.5
25.1179,12.0988,1.57267,8.6966,10,0.5
36.2669,17.6191,0.340848,5.9076,10,0.5
45.0249,21.7488,2.22291,6.1081,10,0.5
55.0239,26.4669,2.23285,5.8221,10,0.5
64.9699,31.2886,2.94241,6.9711,10,0.5
74.9229,36.0183,4.06735,8.8481,10,0.5
86.5079,41.7129,0.292752,5.7216,10,0.5
95.3249,46.0328,0.95251,8.1271,10,0.5
105.325,50.8756,0.95251,9.4691,10,0.5
115.325,55.7875,0.95251,9.4691,10,0.5
125.324,60.3767,0.954328,9.4691,10,0.5
135.324,65.0496,0.954328,9.4691,10,0.5
157.34,75.6786,0.0398726,5.67377,10,0.5
158.154,76.2129,0.149079,7.9481,10,0.5
165.324,79.7672,0.954328,9.6651,10,0.5
175.122,84.4745,1.55314,10.2431,10,0.5
185.121,89.255,1.55797,8.8481,10,0.5
195.638,94.4701,0.596709,9.6651,10,0.5
205.322,99.2527,0.957985,9.2666,10,0.5
215.121,104.109,1.55798,10.2431,10,0.5
225.026,108.896,2.21309,10.4101,10,0.5
234.97,113.731,2.94241,10.4607,10,0.5
244.938,118.453,3.62506,8.22275,10,0.5
254.938,123.318,3.62506,10.4101,10,0.5
264.97,128.025,2.94238,8.8167,10,0.5
274.85,132.654,10.014,10.0419,10,0.5
284.849,137.427,10.2183,11.8216,10,0.5
294.849,142.169,10.2183,11.8216,10,0.5
304.85,146.93,10.014,10.0419,10,0.5
314.971,151.881,2.92517,8.8167,10,0.5
324.939,156.6,3.59896,10.2347,10,0.5
335.026,161.61,2.21307,10.4101,10,0.5
344.849,166.302,10.2186,8.2455,10,0.5
354.842,171.084,11.9244,8.7345,10,0.5
365.317,176.088,0.967251,5.9076,10,0.5
375.317,180.789,0.967251,5.9076,10,0.5
448.394,215.545,0.00786239,5.9076,10,0.5
448.836,215.823,0.0092531,5.9546,10,0.5
449.145,216.028,0.0112752,6.203,10,0.5
449.452,216.266,0.0144292,5.73417,10,0.5
449.76,216.476,0.0200321,7.3845,10,0.5
450.07,216.697,0.0327441,9.8465,10,0.5
450.378,216.897,0.089639,9.5725,10,0.5
455.121,219.124,1.55798,8.0855,10,0.5
465.121,223.929,1.55798,8.62575,10,0.5
475.122,228.601,1.55314,8.5115,10,0.5
485.119,233.274,1.56775,8.4757,10,0.5
494.97,238.064,2.94241,9.5825,10,0.5
505.025,242.965,2.22292,10.524,10,0.5
514.923,247.736,4.06735,8.7345,10,0.5
524.849,252.394,10.2186,11.8216,10,0.5
534.849,257.151,10.2183,11.8216,10,0.5
544.849,261.85,10.2183,11.8216,10,0.5
554.85,266.656,10.014,10.6717,10,0.5
564.849,271.541,10.2183,11.8216,10,0.5
574.849,276.298,10.2185,11.8216,10,0.5
584.849,281.101,10.2186,10.6717,10,0.5
594.849,285.891,10.2189,10.6717,10,0.5
604.922,306.188,4.10071,8.7345,10,0.5
615.023,311.108,2.24285,10.524,10,0.5
624.969,315.942,2.9598,9.69683,10,0.5
635.118,320.775,1.57268,8.4757,10,0.5
662.553,333.903,0.0281644,8.8167,10,0.5
663.376,334.396,0.0583027,10.67,10,0.5
665.645,335.612,0.591766,7.416,10,0.5
674.861,339.935,8.2061,12.0109,10,0.5
684.856,344.769,8.9396,10.0419,10,0.5
