simTime,realTime,result,prediction,deltaT,payload
24.2809,11.6254,0.0158826,9.5825,10,0.5
24.4069,11.7271,0.0231407,9.0677,10,0.5
24.5329,11.8212,0.0426151,8.4757,10,0.5
24.6569,11.9119,0.269262,8.4757,10,0.5
32.8979,15.8342,5.10568,9.5825,10,0.5
42.9699,20.8066,2.94238,8.4757,10,0.5
52.9379,25.7296,3.62502,8.6907,10,0.5
62.9709,30.6499,2.92519,8.2995,10,0.5
72.9389,35.4794,3.59896,8.6907,10,0.5
82.8829,40.2165,6.02917,7.0525,10,0.5
92.8499,45.0339,10.0142,11.8216,10,0.5
102.849,49.7743,10.2183,11.8216,10,0.5
112.849,54.6056,10.2183,11.8216,10,0.5
122.849,59.5016,10.2186,11.8216,10,0.5
132.898,64.263,5.10568,8.6745,10,0.5
142.971,69.1388,2.92519,8.4757,10,0.5
152.924,73.9918,4.03457,10.3002,10,0.5
162.971,78.8922,2.92517,10.1147,10,0.5
173.026,83.7891,2.21309,8.78335,10,0.5
183.026,88.5598,2.21307,8.8211,10,0.5
193.026,93.4947,2.21307,8.8211,10,0.5
202.937,98.2384,3.6515,7.84017,10,0.5
212.922,103.056,4.10071,10.524,10,0.5
222.842,107.716,11.9244,11.8216,10,0.5
232.842,112.512,11.9244,11.8216,10,0.5
242.842,117.202,11.9244,11.8216,10,0.5
252.842,121.964,11.9244,11.8216,10,0.5
262.872,126.831,6.95118,8.2455,10,0.5
272.842,131.717,11.9244,11.8216,10,0.5
282.842,136.449,11.9244,11.8216,10,0.5
292.842,141.288,11.9244,11.8216,10,0.5
302.897,146.062,5.15835,8.6745,10,0.5
312.969,150.771,2.9598,8.4757,10,0.5
322.923,155.589,4.06735,10.8702,10,0.5
332.97,160.451,2.94241,9.0677,10,0.5
406.286,195.387,0.00787576,8.4069,10,0.5
406.407,195.465,0.00932715,8.4069,10,0.5
406.467,195.518,0.0114503,8.5109,10,0.5
406.515,195.562,0.0148302,7.6219,10,0.5
406.561,195.605,0.0210429,7.3639,10,0.5
406.605,195.647,0.0362189,8.4069,10,0.5
406.642,195.683,0.130143,7.6454,10,0.5
412.85,198.754,10.0142,11.5238,10,0.5
422.898,203.528,5.10568,9.1884,10,0.5
432.937,208.231,3.6515,9.8939,10,0.5
443.637,213.381,0.597422,7.3639,10,0.5
471.106,226.323,0.0273136,5.03217,10,0.5
471.932,226.847,0.0547529,7.3639,10,0.5
473.566,227.734,0.652802,9.8939,10,0.5
483.026,232.322,2.21307,7.7164,10,0.5
492.971,237.171,2.92519,7.6454,10,0.5
502.97,242.033,2.94238,8.9884,10,0.5
513.025,246.919,2.22291,8.1554,10,0.5
523.642,252.103,0.593874,9.8939,10,0.5
540.266,260.099,0.0669709,7.3639,10,0.5
542.909,261.391,4.5901,7.6219,10,0.5
552.878,266.026,6.4161,8.1271,10,0.5
562.872,270.635,6.95118,10.4101,10,0.5
572.855,275.393,9.10235,8.68379,10,0.5
582.871,280.173,7.04919,9.4691,10,0.5
592.878,284.895,6.416,8.6966,10,0.5
602.874,289.67,6.76314,8.2845,10,0.5
613.026,294.712,2.21309,8.9055,10,0.5
622.938,299.453,3.62506,10.4607,10,0.5
632.897,304.279,5.15835,8.4757,10,0.5
642.923,309.085,4.06735,7.90775,10,0.5
652.898,313.91,5.10568,8.2995,10,0.5
662.884,318.619,5.95742,10.524,10,0.5
672.849,323.348,10.2183,12.0109,10,0.5
682.848,328.074,10.4315,11.8216,10,0.5
692.85,332.792,10.0138,10.6717,10,0.5
702.849,337.618,10.2186,10.6717,10,0.5
712.849,342.485,10.2183,11.8216,10,0.5
722.849,347.364,10.2185,11.8216,10,0.5
732.849,352.238,10.2186,11.8216,10,0.5
742.883,357.093,6.02917,9.5825,10,0.5
752.937,361.874,3.6515,10.4607,10,0.5
762.842,366.459,11.9244,8.61378,10,0.5
772.842,371.236,11.9244,8.94979,10,0.5
783.023,376.051,2.24285,8.9511,10,0.5
793.024,380.879,2.23285,7.9246,10,0.5
