simTime,realTime,result,prediction,deltaT,payload
23.6809,11.2951,0.0158826,9.5825,10,0.5
23.8069,11.3889,0.0231407,9.0677,10,0.5
23.9329,11.4787,0.0426151,8.4757,10,0.5
24.0569,11.5673,0.269262,8.8167,10,0.5
32.2979,15.3914,5.10568,9.5825,10,0.5
42.3699,20.2141,2.94238,8.4757,10,0.5
52.3379,24.8019,3.62502,8.6907,10,0.5
62.3709,29.5642,2.92519,8.01075,10,0.5
72.3539,34.2775,3.24823,8.6907,10,0.5
82.2829,38.941,6.02917,7.1425,10,0.5
92.2499,43.5612,10.0142,11.8216,10,0.5
102.249,48.3829,10.2183,11.8216,10,0.5
112.249,53.1961,10.2183,11.8216,10,0.5
122.249,57.9357,10.2186,11.8216,10,0.5
132.298,62.8443,5.10568,7.416,10,0.5
142.371,67.6522,2.92519,8.4757,10,0.5
152.324,72.4793,4.03457,10.3002,10,0.5
162.371,77.241,2.92517,9.0677,10,0.5
172.426,82.0155,2.21309,8.78335,10,0.5
182.426,86.8329,2.21307,8.8211,10,0.5
192.426,91.7247,2.21307,8.8211,10,0.5
202.337,96.614,3.6515,7.84017,10,0.5
212.322,101.416,4.10071,10.524,10,0.5
222.242,106.14,11.9244,11.3054,10,0.5
232.242,110.999,11.9244,11.8216,10,0.5
242.242,115.695,11.9244,11.8216,10,0.5
252.242,120.463,11.9244,11.8216,10,0.5
262.272,125.24,6.95118,7.9495,10,0.5
272.242,130.029,11.9244,11.8216,10,0.5
282.242,134.924,11.9244,11.8216,10,0.5
292.242,139.677,11.9244,11.8216,10,0.5
302.297,144.431,5.15835,8.6745,10,0.5
312.369,149.2,2.9598,8.4757,10,0.5
322.323,153.875,4.06735,10.67,10,0.5
332.37,158.823,2.94241,8.8167,10,0.5
405.686,193.672,0.00787576,8.4069,10,0.5
405.807,193.753,0.00932715,8.4069,10,0.5
405.867,193.805,0.0114503,8.5109,10,0.5
405.915,193.853,0.0148302,7.6219,10,0.5
405.961,193.898,0.0210429,5.41517,10,0.5
406.005,193.94,0.0362189,8.4069,10,0.5
406.042,193.976,0.130143,7.7134,10,0.5
412.25,196.971,10.0142,11.5238,10,0.5
422.284,201.759,5.95733,8.6214,10,0.5
432.323,206.521,4.06735,8.5109,10,0.5
443.037,211.759,0.597422,7.3639,10,0.5
470.906,225.361,0.0267295,5.03217,10,0.5
471.732,225.867,0.0524553,7.3639,10,0.5
473.04,226.59,0.595288,9.8939,10,0.5
482.426,231.056,2.21307,8.6214,10,0.5
492.371,235.75,2.92519,7.6454,10,0.5
502.37,240.499,2.94238,8.9884,10,0.5
512.425,245.211,2.22291,7.5034,10,0.5
523.042,250.328,0.593874,9.8939,10,0.5
539.67,258.43,0.066935,7.3639,10,0.5
542.306,259.693,4.72015,7.6219,10,0.5
552.281,264.646,6.17816,8.8651,10,0.5
562.272,269.426,6.95118,10.4101,10,0.5
572.255,274.158,9.10235,8.68379,10,0.5
582.271,279.086,7.04919,9.4691,10,0.5
592.273,283.781,6.85587,8.6966,10,0.5
602.274,288.541,6.76314,8.2845,10,0.5
612.426,293.305,2.21309,8.9055,10,0.5
622.338,298.094,3.62506,10.4607,10,0.5
632.297,302.77,5.15835,8.4757,10,0.5
642.323,307.501,4.06735,9.0677,10,0.5
652.298,312.179,5.10568,8.2995,10,0.5
662.298,316.892,5.10568,10.524,10,0.5
672.249,321.676,10.2183,10.0419,10,0.5
682.248,326.371,10.4315,11.8216,10,0.5
692.25,331.101,10.0138,10.6717,10,0.5
702.249,335.762,10.2186,10.6717,10,0.5
712.249,340.671,10.2183,11.8216,10,0.5
722.249,345.269,10.2185,11.8216,10,0.5
732.249,349.96,10.2186,11.8216,10,0.5
742.283,354.629,6.02917,9.5825,10,0.5
752.337,359.461,3.6515,10.4607,10,0.5
762.242,364.029,11.9244,8.61378,10,0.5
772.242,368.696,11.9244,8.94979,10,0.5
782.423,373.581,2.24285,8.9511,10,0.5
792.424,378.336,2.23285,7.9246,10,0.5
