simTime,realTime,result,prediction,deltaT,payload
30.341,14.7027,0.0159028,9.3288,10,0.5
30.449,14.7882,0.0232029,9.4038,10,0.5
30.541,14.8637,0.0429516,9.7042,10,0.5
30.631,14.9403,0.28885,9.3048,10,0.5
39.062,19.1065,3.08642,9.3288,10,0.5
49.041,24.0734,3.5461,9.2178,10,0.5
59.05,29.1313,3.33333,8.76713,10,0.5
69.056,34.1261,3.20513,9.226,10,0.5
78.997,39.0937,5.15464,8.5838,10,0.5
88.945,44.0274,11.1111,10.9216,10,0.5
98.946,48.8837,10.8696,10.9216,10,0.5
108.945,53.691,11.1111,10.9216,10,0.5
118.946,58.6265,10.8696,10.9216,10,0.5
128.977,63.6228,6.49351,9.576,10,0.5
139.024,68.6289,4.03226,9.4038,10,0.5
149.015,73.4963,4.34783,8.4018,10,0.5
159.057,78.4047,3.18471,9.5432,10,0.5
169.112,83.3412,2.35849,6.3718,10,0.5
179.114,88.3639,2.33645,6.153,10,0.5
189.121,93.4064,2.26244,6.153,10,0.5
199.07,98.172,2.94118,8.3862,10,0.5
209.008,102.979,4.62963,9.3992,10,0.5
218.966,107.682,7.57576,9.694,10,0.5
228.945,112.463,11.1111,10.9216,10,0.5
238.945,117.301,11.1111,10.9216,10,0.5
248.945,122.156,11.1111,10.9216,10,0.5
258.945,127.108,11.1111,10.9216,10,0.5
268.944,132.164,11.3636,10.9216,10,0.5
278.945,137.047,11.1111,10.9216,10,0.5
288.945,141.846,11.1111,10.9216,10,0.5
298.97,146.679,7.14286,9.694,10,0.5
309.002,151.721,4.90196,9.4038,10,0.5
318.979,156.682,6.32911,8.4018,10,0.5
329.005,161.648,4.7619,9.5432,10,0.5
402.267,197.478,0.00789054,6.7784,10,0.5
402.4,197.572,0.00934579,6.477,10,0.5
402.464,197.639,0.0114774,6.6914,10,0.5
402.527,197.7,0.014869,5.84033,10,0.5
402.579,197.755,0.0211158,5.01858,10,0.5
402.639,197.827,0.0363928,6.6214,10,0.5
402.694,197.878,0.131787,6.98967,10,0.5
408.952,200.97,9.61538,10.696,10,0.5
418.953,205.854,9.43396,10.22,10,0.5
429.001,210.787,4.9505,6.98967,10,0.5
439.076,215.735,2.84091,5.50033,10,0.5
470.9,231.49,0.0227273,4.51975,10,0.5
472.018,232.204,0.0381156,5.01858,10,0.5
472.434,232.472,0.141483,5.08958,10,0.5
479.22,235.916,1.5625,6.98967,10,0.5
489.198,240.956,1.67785,6.48967,10,0.5
499.041,245.821,3.5461,11.3245,10,0.5
509.172,250.763,1.83824,6.98967,10,0.5
519.36,255.838,1.08696,6.477,10,0.5
544.352,268.173,0.0323583,5.01858,10,0.5
544.449,268.248,0.0901063,5.01858,10,0.5
548.995,270.533,5.26316,5.37958,10,0.5
558.983,275.47,6.0241,5.74505,10,0.5
568.955,280.309,9.09091,11.448,10,0.5
578.97,285.331,7.14286,6.67213,10,0.5
588.974,290.401,6.75676,5.15838,10,0.5
598.984,295.346,5.95238,5.41638,10,0.5
609.116,300.313,2.31481,6.20138,10,0.5
619.033,305.312,3.7594,6.60513,10,0.5
629.001,310.327,4.9505,9.7042,10,0.5
638.967,315.143,7.46269,9.0442,10,0.5
649.008,320.206,4.62963,8.76713,10,0.5
658.989,325.004,5.61798,8.133,10,0.5
668.97,329.86,7.14286,9.12183,10,0.5
678.946,334.75,10.8696,10.9216,10,0.5
688.946,339.643,10.8696,10.6966,10,0.5
698.946,344.722,10.8696,12.1306,10,0.5
708.945,349.752,11.1111,10.9216,10,0.5
718.946,354.753,10.8696,10.9216,10,0.5
728.945,359.716,11.1111,10.9216,10,0.5
738.955,364.779,9.09091,9.572,10,0.5
748.986,369.987,5.81395,9.5432,10,0.5
758.945,375.002,11.1111,8.1162,10,0.5
768.946,379.972,10.8696,8.4108,10,0.5
779.018,385.104,4.23729,6.14113,10,0.5
789.053,390.13,3.26797,5.70225,10,0.5
