simTime,realTime,result,prediction,deltaT,payload
8.72393,4.09978,2.23285,9.2666,10,0.5
18.7239,8.77687,2.23285,9.2666,10,0.5
28.8179,13.4026,1.57267,8.8481,10,0.5
38.7239,17.9246,2.23285,5.95977,10,0.5
48.7239,22.4861,2.23285,5.8221,10,0.5
58.6699,27.0312,2.94241,6.6641,10,0.5
68.6369,31.5196,3.6515,7.6901,10,0.5
78.7239,36.1428,2.23285,5.95977,10,0.5
89.0189,40.8731,0.963523,8.7486,10,0.5
99.0189,45.4512,0.963523,8.1271,10,0.5
109.019,50.046,0.963523,9.4691,10,0.5
119.019,54.8326,0.963523,9.4691,10,0.5
129.019,59.4645,0.963523,9.4691,10,0.5
139.019,64.0963,0.963523,9.2666,10,0.5
157.804,72.8726,0.0537407,7.6901,10,0.5
159.344,73.7333,0.592467,8.8481,10,0.5
169.024,78.1959,0.954328,9.2666,10,0.5
178.822,82.7081,1.55314,10.4101,10,0.5
189.342,87.7213,0.593874,8.8481,10,0.5
199.338,92.4232,0.596709,9.6651,10,0.5
209.022,96.9331,0.957985,9.2666,10,0.5
218.821,101.44,1.55798,10.4101,10,0.5
228.726,105.99,2.21309,10.4101,10,0.5
238.67,110.668,2.94241,8.62575,10,0.5
248.638,115.231,3.62506,8.5115,10,0.5
258.725,119.943,2.22292,10.4607,10,0.5
268.638,124.652,3.62502,10.8702,10,0.5
278.55,129.158,10.014,12.0109,10,0.5
288.548,133.81,10.4315,11.8216,10,0.5
298.549,138.472,10.2183,12.0109,10,0.5
308.624,142.997,4.03457,8.8875,10,0.5
318.726,147.602,2.21309,10.4607,10,0.5
328.671,152.148,2.92517,9.0677,10,0.5
338.822,156.677,1.55314,10.4101,10,0.5
348.549,161.086,10.2186,8.2455,10,0.5
358.542,165.657,11.9244,8.2455,10,0.5
370.255,171.019,0.284912,8.987,10,0.5
379.022,174.968,0.957985,5.9076,10,0.5
452.109,208.256,0.00786053,5.9076,10,0.5
452.418,208.458,0.00927335,6.203,10,0.5
452.726,208.675,0.0113056,5.92017,10,0.5
453.035,208.87,0.0144781,7.1265,10,0.5
453.345,209.076,0.0201248,8.2845,10,0.5
453.654,209.299,0.0329947,9.8465,10,0.5
453.961,209.519,0.0915595,8.1895,10,0.5
458.821,211.768,1.55798,8.8167,10,0.5
468.822,216.497,1.55314,8.96075,10,0.5
478.819,221.209,1.56775,8.5115,10,0.5
488.724,225.715,2.23284,10.3002,10,0.5
498.638,230.346,3.62506,9.47,10,0.5
508.67,234.963,2.94238,8.8875,10,0.5
518.549,239.591,10.2186,11.8216,10,0.5
528.549,244.345,10.2183,11.8216,10,0.5
538.548,248.975,10.4315,11.8216,10,0.5
548.55,253.515,10.0138,10.7427,10,0.5
558.549,258.049,10.2186,10.6717,10,0.5
568.549,262.631,10.2183,11.8216,10,0.5
578.549,267.583,10.2185,11.3367,10,0.5
588.549,272.167,10.2186,10.6717,10,0.5
598.542,291.634,11.9244,11.8216,10,0.5
608.669,296.314,2.9598,7.416,10,0.5
618.818,300.944,1.57268,8.4757,10,0.5
628.723,305.598,2.24285,11.0373,10,0.5
638.818,310.197,1.57268,8.8167,10,0.5
662.323,321.334,0.0361718,8.6907,10,0.5
663.146,321.819,0.107621,9.5825,10,0.5
668.566,324.305,7.58369,10.0419,10,0.5
678.561,328.922,8.2061,12.0109,10,0.5
