simTime,realTime,result,prediction,deltaT,payload
117.7,0.015305,20.5692,17.9599,121,6.05
238.7,0.03252,9.18933,13.308,121,6.05
256.7,0.034669,8.96737,7.52233,18,0.9
332.7,0.043882,18.2727,13.209,76,3.8
347.7,0.045635,4.77908,6.78942,15,0.75
357.7,0.046749,5.46285,6.10162,10,0.5
478.7,0.062192,18.9991,14.8054,121,6.05
537.7,0.069051,15.2462,13.7875,59,2.95
548.7,0.07099,11.4577,7.86549,11,0.55
567.7,0.074288,0.245726,8.3613,19,0.95
584.7,0.076319,6.66836,7.59731,17,0.85
594.7,0.07807,7.2562,8.38305,10,0.5
672.7,15.7436,7.42121,12.852,78,3.9
