simTime,realTime,result,prediction,deltaT,payload
19.2,0.003324,22.249,18.6905,121,6.05
77.2,0.010291,27.3306,26.5601,58,2.9
87.2,0.011577,13.7446,8.75368,10,0.5
97.2,0.01306,6.45962,9.9803,10,0.5
123.2,0.016184,17.5835,18.8092,26,1.3
135.2,0.018238,16.0214,12.3051,12,0.6
148.2,0.01981,13.2318,12.1342,13,0.65
196.2,0.02504,28.4077,25.1602,48,2.4
208.2,0.026756,14.7783,11.3423,12,0.6
221.2,0.028585,20.1729,13.2434,13,0.65
245.2,0.031764,18.7959,17.2686,24,1.2
255.2,0.033247,9.02597,10.985,10,0.5
266.2,0.035456,8.24187,10.6039,11,0.55
279.2,0.037032,12.0703,13.4987,13,0.65
290.2,0.038134,15.9904,12.6023,11,0.55
300.2,0.039162,9.45781,10.0007,10,0.5
328.2,0.042384,16.6856,18.5314,28,1.4
385.2,0.052966,26.273,25.407,57,2.85
395.2,0.054068,9.01167,10.2471,10,0.5
409.2,0.056208,9.97721,12.0678,14,0.7
429.2,0.061386,10.787,15.2293,20,1
522.2,0.075719,25.2649,25.8794,93,4.65
542.2,0.079498,13.2675,12.5122,20,1
565.2,0.082647,18.9953,15.9919,23,1.15
576.2,0.084588,9.39813,9.96588,11,0.55
592.2,0.086617,14.671,14.0932,16,0.8
635.2,0.09134,21.038,18.2636,43,2.15
696.2,0.098422,31.6341,27.0934,61,3.05
706.2,0.099471,9.56543,10.1751,10,0.5
716.2,0.100605,12.927,10.7319,10,0.5
730.2,0.103178,14.1769,14.138,14,0.7
740.2,0.1049,12.9728,9.24728,10,0.5
750.2,0.106656,10.489,9.10392,10,0.5
783.2,0.112803,20.3556,20.0133,33,1.65
795.2,0.11516,14.2797,11.1128,12,0.6
