simTime,realTime,result,prediction,deltaT,payload
77,0.009074,15.2338,15.3577,92,4.6
87,0.010066,8.41754,6.73515,10,0.5
98,0.011175,4.03777,7.11547,11,0.55
122,0.013166,8.60307,11.1434,24,1.2
133,0.01443,7.76485,9.04507,11,0.55
192,0.020064,16.6509,12.273,59,2.95
202,0.021064,15.9257,9.06945,10,0.5
219,0.022766,6.67684,11.3241,17,0.85
247,0.026555,14.1853,12.488,28,1.4
257,0.027884,13.7964,8.77724,10,0.5
271,0.029893,14.4556,8.75963,14,0.7
283,0.030947,7.23141,9.56378,12,0.6
293,0.031873,11.5457,8.10722,10,0.5
304,0.032786,7.3314,9.02493,11,0.55
379,0.045292,11.5584,13.3183,75,3.75
390,0.047486,12.0076,7.83686,11,0.55
400,0.049212,8.89956,7.14841,10,0.5
429,0.055945,16.3144,9.34136,29,1.45
548,0.073301,16.642,17.0711,119,5.95
576,0.07719,8.18427,10.3343,28,1.4
621,0.081595,14.8455,11.0073,45,2.25
694,0.08902,12.1351,14.7931,73,3.65
704,0.0899,6.23629,11.249,10,0.5
715,0.090992,9.18212,7.5802,11,0.55
736,0.093391,9.68267,11.6652,21,1.05
746,0.09457,11.8947,9.83587,10,0.5
781,0.10005,7.12478,8.91751,35,1.75
795,0.101593,8.17827,7.81437,14,0.7
