simTime,realTime,result,prediction,deltaT,payload
82.3,0.009592,22.1446,17.7536,108,5.4
92.3,0.010719,6.64575,9.11629,10,0.5
102.3,0.011848,8.10416,7.40132,10,0.5
123.3,0.013786,7.19386,10.8083,21,1.05
133.3,0.014944,9.53036,10.3373,10,0.5
148.3,0.016654,10.4005,10.5074,15,0.75
197.3,0.02165,13.0234,11.563,49,2.45
208.3,0.022721,16.7932,7.82009,11,0.55
224.3,0.024416,7.76556,10.2115,16,0.8
247.3,0.026523,6.21194,12.488,23,1.15
257.3,0.027903,4.61072,8.77724,10,0.5
270.3,0.029855,5.74943,8.75963,13,0.65
280.3,0.030803,5.71263,9.5071,10,0.5
290.3,0.031709,12.4761,9.45388,10,0.5
360.3,0.040888,4.48693,10.6212,70,3.5
382.3,0.044172,15.364,11.0309,22,1.1
393.3,0.04537,12.1737,7.71302,11,0.55
403.3,0.046244,7.81336,7.14841,10,0.5
524.3,0.064188,13.0509,16.4277,121,6.05
552.3,0.067771,0,9.21108,28,1.4
562.3,0.069074,3.62626,6.50898,10,0.5
615.3,0.076466,2.44797,12.8945,53,2.65
687.3,0.084803,16.9552,14.4085,72,3.6
697.3,0.086366,11.9162,11.249,10,0.5
707.3,0.087762,6.95504,9.07199,10,0.5
717.3,0.089004,11.6444,8.71063,10,0.5
738.3,0.091493,12.0252,12.9992,21,1.05
748.3,0.092581,13.3858,9.66525,10,0.5
783.3,0.097652,3.26967,9.07118,35,1.75
794.3,0.09928,3.55723,7.81437,11,0.55
