simTime,realTime,result,prediction,deltaT,payload
3.1,0.000669,0,7.80916,11,0.55
124.1,0.017661,10.533,16.5698,121,6.05
245.1,0.035953,20.8098,19.6941,121,6.05
299.1,0.042241,10.8873,11.106,54,2.7
323.1,0.046341,14.077,8.2448,24,1.2
333.1,0.048064,10.3195,7.16931,10,0.5
350.1,0.050176,6.78221,9.15747,17,0.85
462.1,0.064905,20.4946,17.275,112,5.6
537.1,0.073353,22.3536,15.4278,75,3.75
549.1,0.074732,15.3367,7.86549,12,0.6
562.1,0.076301,6.82392,10.5188,13,0.65
591.1,0.081031,11.3177,9.53706,29,1.45
673.1,15.8257,13.7232,12.852,82,4.1
