simTime,realTime,result,prediction,deltaT,payload
77,0.009823,28.2088,26.0722,92,4.6
87,0.01131,6.50091,8.75368,10,0.5
97,0.01319,8.4671,9.9803,10,0.5
120,0.016463,15.3567,17.0231,23,1.15
130,0.018016,9.70448,9.96416,10,0.5
197,0.026294,28.2249,25.8849,67,3.35
207,0.027506,7.13467,9.50061,10,0.5
224,0.029329,12.972,14.882,17,0.85
245,0.031892,17.6622,16.0677,21,1.05
255,0.033135,11.5997,10.985,10,0.5
271,0.036056,9.19726,14.7791,16,0.8
281,0.037415,11.6848,9.76686,10,0.5
291,0.038812,8.7927,11.0493,10,0.5
301,0.040157,7.60119,10.0007,10,0.5
383,0.053045,25.8907,26.2019,82,4.1
394,0.054557,14.3304,11.0234,11,0.55
404,0.055552,13.3188,10.2471,10,0.5
414,0.059006,10.1979,9.99171,10,0.5
529,0.07942,27.603,28.7307,115,5.75
546,0.081827,17.6087,14.2734,17,0.85
580,0.088159,21.3412,20.2618,34,1.7
603,0.091808,16.0741,17.2152,23,1.15
684,0.101899,25.8325,25.2109,81,4.05
694,0.103034,11.1115,8.26827,10,0.5
704,0.104033,10.7139,8.97505,10,0.5
715,0.105369,11.5183,12.7274,11,0.55
735,0.109913,17.0963,14.3506,20,1
745,0.111526,7.32183,9.40036,10,0.5
785,0.118077,17.3816,18.8835,40,2
797,0.119329,14.4012,11.1128,12,0.6
