simTime,realTime,result,prediction,deltaT,payload
119.9,0.016631,19.1193,22.0733,121,6.05
214.9,0.028181,25.9661,23.6332,95,4.75
327.9,0.039415,20.3849,23.3738,113,5.65
339.9,0.040862,10.5564,11.9697,12,0.6
353.9,0.042354,13.8377,12.9322,14,0.7
366.9,0.043628,11.7291,12.5412,13,0.65
487.9,0.057962,29.6766,26.2424,121,6.05
507.9,0.05999,8.57342,11.9354,20,1
538.9,0.063029,17.3025,18.8267,31,1.55
558.9,0.065181,13.1462,13.3933,20,1
578.9,0.067073,13.5279,14.3836,20,1
593.9,0.068394,11.1791,12.7424,15,0.75
675.9,15.4554,24.7049,26.5004,82,4.1
