simTime,realTime,result,prediction,deltaT,payload
3.8,0.000938,11.4879,7.80916,14,0.7
14.8,0.003159,5.37018,6.60543,11,0.55
135.8,0.0211,12.3955,11.6972,121,6.05
256.8,0.035741,15.8984,14.9717,121,6.05
297.8,0.03985,5.80277,10.0206,41,2.05
324.8,0.043782,8.45788,6.93929,27,1.35
336.8,0.045292,4.0206,8.60714,12,0.6
349.8,0.047123,12.3168,7.45375,13,0.65
470.8,0.063366,16.9971,17.3631,121,6.05
524.8,0.068969,11.2745,13.7788,54,2.7
540.8,0.071141,8.77213,11.7453,16,0.8
558.8,0.072976,7.67,8.79972,18,0.9
588.8,0.076301,13.2081,10.9717,30,1.5
655.8,17.0919,9.36897,13.9211,67,3.35
671.8,17.0943,1.81267,9.49781,16,0.8
