simTime,realTime,result,prediction,deltaT,payload
77.1,0.010219,22.1244,25.8439,102,5.1
91.1,0.012287,17.2223,12.4548,14,0.7
101.1,0.013433,10.61,9.9803,10,0.5
117.1,0.014975,14.4237,15.7296,16,0.8
127.1,0.016905,9.65477,10.2522,10,0.5
137.1,0.01924,10.1601,9.76686,10,0.5
197.1,0.026322,24.8238,23.3138,60,3
213.1,0.028141,13.0923,14.4024,16,0.8
224.1,0.029303,11.6324,10.0909,11,0.55
249.1,0.032234,19.9385,18.4736,25,1.25
259.1,0.033776,10.1722,10.6325,10,0.5
270.1,0.035608,9.03721,12.6805,11,0.55
280.1,0.036877,8.06819,9.76686,10,0.5
291.1,0.03823,8.22013,12.5502,11,0.55
319.1,0.041378,17.8587,19.5141,28,1.4
384.1,0.052016,33.6985,27.5488,65,3.25
395.1,0.053482,15.0357,11.6852,11,0.55
405.1,0.054824,11.0671,8.46784,10,0.5
526.1,0.077217,32.2203,29.4412,121,6.05
552.1,0.082328,10.3474,17.3225,26,1.3
673.1,0.098422,10.6312,14.7702,121,6.05
696.1,0.102235,16.1895,16.4295,23,1.15
706.1,0.103768,7.09207,8.97505,10,0.5
716.1,0.104969,8.82864,10.7319,10,0.5
733.1,0.107102,17.5972,14.5784,17,0.85
745.1,0.108467,13.1855,12.3101,12,0.6
784.1,0.114643,20.729,19.1843,39,1.95
795.1,0.116107,15.3516,10.2545,11,0.55
