simTime,realTime,result,prediction,deltaT,payload
119.4,0.018017,23.6219,22.0733,121,6.05
240.4,0.033809,23.0481,23.6803,121,6.05
331.4,0.042836,28.5898,26.5486,91,4.55
342.4,0.044319,11.2504,9.26064,11,0.55
353.4,0.045662,13.5815,8.50278,11,0.55
474.4,0.059282,27.056,26.1215,121,6.05
537.4,0.066916,29.4095,27.8959,63,3.15
549.4,0.068298,10.9851,11.2123,12,0.6
560.4,0.069839,8.72152,9.55711,11,0.55
570.4,0.070937,8.99315,8.74054,10,0.5
666.4,15.5218,26.0009,26.0872,96,4.8
679.4,15.5235,19.3654,13.6204,13,0.65
