simTime,realTime,result,prediction,deltaT,payload
78.9,0.00911,21.1906,27.3315,94,4.7
88.9,0.010033,14.5865,9.36402,10,0.5
98.9,0.010917,7.84176,9.9803,10,0.5
121.9,0.012989,19.0902,16.8599,23,1.15
131.9,0.014115,11.1687,9.43253,10,0.5
193.9,0.02098,19.1526,18.7831,62,3.1
203.9,0.021934,11.951,9.35503,10,0.5
213.9,0.022891,8.15326,9.81823,10,0.5
223.9,0.023802,10.3402,9.61202,10,0.5
244.9,0.025799,18.941,16.0677,21,1.05
254.9,0.026801,11.226,10.985,10,0.5
268.9,0.029002,16.1815,14.2495,14,0.7
280.9,0.030194,13.8188,12.128,12,0.6
290.9,0.031132,11.1138,11.0493,10,0.5
302.9,0.032602,11.3441,11.3241,12,0.6
380.9,0.044125,21.8996,26.4054,78,3.9
391.9,0.045444,11.7724,9.034,11,0.55
401.9,0.046556,9.89056,10.3947,10,0.5
420.9,0.050898,12.7895,14.164,19,0.95
533.9,0.068675,26.914,26.5765,113,5.65
549.9,0.070602,6.80546,12.5084,16,0.8
574.9,0.074671,17.0424,17.2599,25,1.25
600.9,0.078273,17.4897,18.0635,26,1.3
613.9,0.079932,15.5522,13.7428,13,0.65
681.9,0.087519,26.3832,26.5698,68,3.4
695.9,0.089086,19.5616,13.3325,14,0.7
705.9,0.090283,6.25267,8.97505,10,0.5
715.9,0.091477,14.7115,10.7319,10,0.5
725.9,0.092625,11.2237,9.49448,10,0.5
736.9,0.094219,9.18781,10.7353,11,0.55
785.9,0.100836,20.4494,24.0635,49,2.45
796.9,0.102248,15.8403,10.2545,11,0.55
