simTime,realTime,result,prediction,deltaT,payload
76.7,0.009038,26.7338,26.1291,118,5.9
86.7,0.010285,12.9312,8.75368,10,0.5
97.7,0.011438,15.17,11.0866,11,0.55
120.7,0.013648,14.7898,16.8599,23,1.15
130.7,0.014936,12.1736,9.96416,10,0.5
196.7,0.021357,28.1122,25.8849,66,3.3
206.7,0.02242,8.20673,9.50061,10,0.5
222.7,0.024291,13.6035,14.3404,16,0.8
245.7,0.026443,14.6489,17.2686,23,1.15
255.7,0.027483,13.7832,10.985,10,0.5
269.7,0.030042,11.4922,14.2495,14,0.7
281.7,0.031405,9.61997,11.7516,12,0.6
291.7,0.032516,9.6791,11.0493,10,0.5
317.7,0.035887,22.9262,18.5661,26,1.3
381.7,0.045369,30.0301,27.5301,64,3.2
393.7,0.046972,12.6641,10.6972,12,0.6
403.7,0.048126,11.0561,10.2471,10,0.5
413.7,0.050818,7.75717,8.31637,10,0.5
522.7,0.067918,23.0659,26.8798,109,5.45
547.7,0.071119,14.129,17.4487,25,1.25
601.7,0.077908,23.4449,24.2447,54,2.7
614.7,0.079314,19.8563,13.7428,13,0.65
696.7,0.088258,28.3629,28.8466,82,4.1
706.7,0.089191,14.1732,10.1751,10,0.5
716.7,0.090542,9.73684,10.7319,10,0.5
729.7,0.092164,16.0978,13.8236,13,0.65
745.7,0.094179,13.7129,13.9858,16,0.8
758.7,0.096706,15.4774,12.7888,13,0.65
784.7,0.101476,16.7388,17.9495,26,1.3
794.7,0.102832,7.3243,9.01124,10,0.5
