simTime,realTime,result,prediction,deltaT,payload
120.4,0.020852,24.1936,22.0733,121,6.05
241.4,0.03701,23.8977,23.2939,121,6.05
252.4,0.038208,10.6558,7.59968,11,0.55
324.4,0.045707,30.7323,25.1812,72,3.6
338.4,0.048416,10.4264,13.207,14,0.7
349.4,0.050333,11.2962,8.90118,11,0.55
360.4,0.051874,10.6396,8.89661,11,0.55
481.4,0.068355,28.7077,25.7163,121,6.05
509.4,0.071343,14.0034,16.2273,28,1.4
541.4,0.076693,21.9352,19.5866,32,1.6
551.4,0.078251,12.2168,8.37888,10,0.5
672.4,16.126,18.9288,26.2996,121,6.05
