simTime,realTime,result,prediction,deltaT,payload
17,0.002713,21.513,18.2191,122,6.1
74,0.008679,21.8359,19.9798,57,2.85
90,0.010444,15.6627,14.0097,16,0.8
101,0.011467,14.5956,11.4646,11,0.55
122,0.013154,18.4609,17.4726,21,1.05
132,0.014263,17.0318,9.43253,10,0.5
196,0.020485,25.9713,24.9327,64,3.2
206,0.021422,8.59561,9.8825,10,0.5
225,0.023638,15.6172,14.882,19,0.95
245,0.026277,13.189,14.9155,20,1
255,0.027498,11.0077,10.985,10,0.5
265,0.029124,5.89582,9.88035,10,0.5
275,0.030269,9.67792,9.27728,10,0.5
291,0.031642,14.8642,15.1379,16,0.8
303,0.032694,11.2217,11.3241,12,0.6
382,0.045941,24.7769,27.4043,79,3.95
393,0.048043,6.14468,9.33123,11,0.55
403,0.049692,9.74488,10.3947,10,0.5
425,0.054901,10.6729,15.8103,22,1.1
535,0.071873,27.3127,27.6499,110,5.5
550,0.073496,19.7762,11.5952,15,0.75
574,0.076896,15.9936,17.5213,24,1.2
592,0.078891,14.1852,14.28,18,0.9
687,0.088318,29.165,27.3247,95,4.75
697,0.089297,4.80765,8.97505,10,0.5
707,0.090244,5.68483,10.1751,10,0.5
717,0.091211,15.3192,10.7319,10,0.5
746,0.094545,17.4121,18.783,29,1.45
757,0.096336,9.34964,9.71781,11,0.55
786,0.100739,17.162,18.1505,29,1.45
796,0.101685,11.0455,9.01124,10,0.5
