simTime,realTime,result,prediction,deltaT,payload
77,0.009838,16.3085,15.3577,100,5
88,0.011514,2.18807,7.52506,11,0.55
98,0.013417,3.35311,6.94538,10,0.5
109,0.015213,2.501,6.20067,11,0.55
122,0.016707,8.83999,8.30606,13,0.65
132,0.018385,9.02241,9.04507,10,0.5
197,0.026322,10.9863,13.123,65,3.25
210,0.027829,14.039,7.77414,13,0.65
224,0.029342,11.5477,8.05492,14,0.7
247,0.03214,12.6296,12.488,23,1.15
257,0.033658,15.1655,8.77724,10,0.5
272,0.036193,12.9856,10.4783,15,0.75
284,0.037795,6.42613,8.69886,12,0.6
294,0.039299,11.7786,8.10722,10,0.5
308,0.040898,16.3954,7.54523,14,0.7
383,0.053069,19.1343,13.6383,75,3.75
393,0.054452,11.0469,7.71302,10,0.5
403,0.055448,0.499783,7.14841,10,0.5
428,0.063359,8.85285,8.69017,25,1.25
533,0.080189,15.5868,14.2704,105,5.25
546,0.081839,7.7945,8.09667,13,0.65
559,0.083275,10.2513,7.9165,13,0.65
591,0.090506,11.7515,10.9883,32,1.6
687,0.102261,24.6275,15.1575,96,4.8
697,0.103351,7.82541,11.249,10,0.5
708,0.104532,12.0382,9.07199,11,0.55
718,0.106094,11.1934,9.82889,10,0.5
734,0.109703,15.3379,12.2047,16,0.8
745,0.111545,5.07411,9.66525,11,0.55
781,0.117443,11.1056,8.91751,36,1.8
795,0.119135,9.76341,7.81437,14,0.7
