simTime,realTime,result,prediction,deltaT,payload
36.3,0.006003,4.91158,6.06208,38,1.9
157.3,0.021368,11.7756,10.5732,121,6.05
245.3,0.03023,10.9068,12.4083,88,4.4
322.3,0.038383,16.474,13.2366,77,3.85
333.3,0.039595,7.50035,7.16931,11,0.55
343.3,0.040709,1.50464,7.26582,10,0.5
361.3,0.042451,9.83961,7.51234,18,0.9
482.3,0.056546,11.6426,16.1077,121,6.05
539.3,0.062083,19.16,13.1913,57,2.85
580.3,0.066702,11.1603,10.5162,41,2.05
594.3,0.068174,7.85033,8.38305,14,0.7
675.3,15.3088,8.2705,13.3622,81,4.05
