simTime,realTime,result,prediction,deltaT,payload
3.4,0.000667,14.9364,14.31,121,6.05
79.4,0.009212,15.7905,14.819,76,3.8
89.4,0.010196,4.09385,8.42537,10,0.5
99.4,0.011116,7.63348,6.94538,10,0.5
119.4,0.012873,20.4701,11.2953,20,1
131.4,0.014114,16.8681,9.11521,12,0.6
141.4,0.015227,5.4406,7.64035,10,0.5
192.4,0.019733,10.1841,12.273,51,2.55
202.4,0.020633,13.6216,9.06945,10,0.5
212.4,0.021566,10.3437,8.28787,10,0.5
224.4,0.022749,5.48059,8.05492,12,0.6
245.4,0.024741,11.3124,12.4724,21,1.05
255.4,0.025815,9.2678,7.28533,10,0.5
268.4,0.027812,12.3719,10.88,13,0.65
280.4,0.028956,5.03798,9.5071,12,0.6
290.4,0.029888,4.47193,9.45388,10,0.5
300.4,0.031805,12.968,9.87749,10,0.5
322.4,0.035302,4.39579,10.2862,22,1.1
378.4,0.043941,12.9051,11.893,56,2.8
389.4,0.045523,10.0188,7.83686,11,0.55
399.4,0.046774,0,7.14841,10,0.5
429.4,0.05287,9.80719,14.3311,30,1.5
523.4,0.068047,17.0236,15.6343,94,4.7
534.4,0.069963,8.5649,7.41093,11,0.55
550.4,0.071809,10.1771,9.59746,16,0.8
671.4,0.08819,12.7042,14.8824,121,6.05
682.4,0.089521,6.77463,10.9663,11,0.55
696.4,0.090975,14.2841,11.249,14,0.7
706.4,0.092883,11.416,9.07199,10,0.5
716.4,0.094628,13.0895,8.71063,10,0.5
733.4,0.097403,5.25869,12.2047,17,0.85
745.4,0.099135,10.2618,9.66525,12,0.6
781.4,0.104703,5.87354,8.91751,36,1.8
793.4,0.106194,5.33435,8.63796,12,0.6
