simTime,realTime,result,prediction,deltaT,payload
77.7,0.010779,18.0881,15.3577,103,5.15
87.7,0.011919,9.76276,6.73515,10,0.5
97.7,0.013161,3.38227,7.40132,10,0.5
117.7,0.015897,9.45042,11.7681,20,1
127.7,0.017423,2.57711,8.83271,10,0.5
137.7,0.018969,5.22432,8.151,10,0.5
196.7,0.026015,12.9524,13.123,59,2.95
206.7,0.027572,4.64366,8.87538,10,0.5
220.7,0.029708,8.91136,8.45933,14,0.7
245.7,0.032828,7.55401,12.4724,25,1.25
255.7,0.034494,9.93064,7.28533,10,0.5
270.7,0.038336,11.5691,10.4783,15,0.75
282.7,0.039764,0,9.56378,12,0.6
292.7,0.040976,0.30221,8.10722,10,0.5
304.7,0.042704,9.86061,9.02493,12,0.6
379.7,0.055836,10.1852,12.5056,75,3.75
391.7,0.057503,11.3945,7.83686,12,0.6
402.7,0.059031,14.7239,10.4781,11,0.55
503.7,0.078756,18.9978,18.3104,101,5.05
527.7,0.082862,5.89636,8.76909,24,1.2
546.7,0.085698,10.3279,10.0043,19,0.95
578.7,0.091412,18.0092,13.3171,32,1.6
614.7,0.095817,3.97182,10.9043,36,1.8
687.7,0.105559,12.6634,14.4085,73,3.65
697.7,0.106805,15.5681,11.249,10,0.5
707.7,0.107956,2.86144,9.07199,10,0.5
718.7,0.109285,7.26588,9.82889,11,0.55
733.7,0.111381,11.6016,12.2047,15,0.75
789.7,0.119353,22.4918,13.151,56,2.8
