simTime,realTime,result,prediction,deltaT,payload
116.5,0.016866,20.2034,23.2661,122,6.1
237.5,0.035626,24.2851,23.6803,121,6.05
299.5,0.042305,25.1379,23.8955,62,3.1
325.5,0.045383,20.0157,16.7493,26,1.3
339.5,0.047388,17.7589,13.207,14,0.7
349.5,0.048833,11.9566,9.57019,10,0.5
457.5,0.064938,27.6995,26.4068,108,5.4
477.5,0.067282,14.4854,12.8043,20,1
520.5,0.07179,22.3079,21.0133,43,2.15
541.5,0.074304,14.5512,16.9262,21,1.05
584.5,0.079581,19.9918,21.4468,43,2.15
595.5,15.3873,8.11265,8.98814,11,0.55
