simTime,realTime,result,prediction,deltaT,payload
77.6,0.00884,14.5326,15.3577,98,4.9
88.6,0.009824,6.99042,7.52506,11,0.55
100.6,0.010816,3.16417,7.57141,12,0.6
118.6,0.012306,11.9416,11.2953,18,0.9
128.6,0.013364,1.79633,8.83271,10,0.5
138.6,0.014585,5.06319,8.64249,10,0.5
196.6,0.020735,8.23469,13.123,58,2.9
208.6,0.021832,14.8844,8.69717,12,0.6
221.6,0.023113,4.28997,9.77987,13,0.65
247.6,0.025485,12.0627,12.488,26,1.3
257.6,0.026901,8.64318,8.77724,10,0.5
267.6,0.02877,12.6226,10.7021,10,0.5
281.6,0.030513,9.03082,9.56378,14,0.7
291.6,0.031611,8.98529,7.93893,10,0.5
301.6,0.032831,7.86048,9.74845,10,0.5
313.6,0.034315,9.81232,10.3267,12,0.6
383.6,0.044449,14.2666,13.1198,70,3.5
393.6,0.045467,6.33962,7.71302,10,0.5
403.6,0.046477,7.62056,7.67861,10,0.5
421.6,0.051282,8.48561,9.7208,18,0.9
542.6,0.073593,13.4307,15.7368,121,6.05
583.6,0.079458,8.42357,12.066,41,2.05
614.6,0.083392,3.68128,10.9043,31,1.55
696.6,0.092335,14.6327,15.6102,82,4.1
706.6,0.093579,8.90763,9.07199,10,0.5
716.6,0.094581,5.99348,8.71063,10,0.5
727.6,0.09581,2.92394,8.24322,11,0.55
751.6,0.099869,14.8794,12.4002,24,1.2
786.6,0.106254,9.04137,9.07693,35,1.75
796.6,0.107467,12.2306,7.81437,10,0.5
