simTime,realTime,result,prediction,deltaT,payload
2.4,0.000253,7.62704,8.73197,10,0.5
12.4,0.002161,10.3328,8.21763,10,0.5
22.4,0.003679,4.81964,7.43755,10,0.5
32.4,0.005046,7.31972,8.47877,10,0.5
42.4,0.00622,11.1551,7.92521,10,0.5
52.4,0.007384,14.1548,7.55886,10,0.5
62.4,0.008483,0,5.40841,10,0.5
72.4,0.009582,14.5947,9.32493,10,0.5
82.4,0.010646,16.7952,10.1947,10,0.5
92.4,0.011693,11.1963,9.93207,10,0.5
103.4,0.012902,14.7777,11.0866,11,0.55
113.4,0.014078,7.45779,8.25948,10,0.5
123.4,0.015518,8.07242,10.2522,10,0.5
133.4,0.01735,5.76963,9.13378,10,0.5
143.4,0.018708,4.90079,7.97066,10,0.5
153.4,0.020183,5.81745,7.56754,10,0.5
163.4,0.021175,6.36643,8.44122,10,0.5
173.4,0.022421,6.10429,8.6976,10,0.5
183.4,0.023524,15.5783,8.88169,10,0.5
193.4,0.024906,4.81198,7.9629,10,0.5
203.4,0.026474,10.2976,9.35503,10,0.5
213.4,0.027868,11.7888,9.81823,10,0.5
223.4,0.029444,9.38306,10.3275,10,0.5
233.4,0.030895,7.8467,8.64063,10,0.5
243.4,0.032471,6.82725,7.55005,10,0.5
253.4,0.033882,12.5744,9.69289,10,0.5
263.4,0.035598,7.9019,9.70955,10,0.5
273.4,0.036918,4.81971,9.82401,10,0.5
283.4,0.037885,8.81795,9.84052,10,0.5
293.4,0.039078,11.6855,10.9145,10,0.5
303.4,0.040115,10.0453,9.37081,10,0.5
313.4,0.041205,14.0608,9.38649,10,0.5
323.4,0.042277,0.720149,8.16331,10,0.5
333.4,0.043288,5.73999,9.36344,10,0.5
343.4,0.045452,7.21983,6.60044,10,0.5
353.4,0.047706,9.91041,7.18407,10,0.5
363.4,0.04986,0.617011,6.7258,10,0.5
373.4,0.051414,7.10137,7.13168,10,0.5
383.4,0.052793,6.91372,8.23719,10,0.5
393.4,0.054011,7.75466,9.0301,10,0.5
403.4,0.055154,6.76536,10.2471,10,0.5
413.4,0.057509,0.530348,8.31637,10,0.5
423.4,0.060074,10.866,9.92607,10,0.5
433.4,0.062689,8.23767,9.06256,10,0.5
443.4,0.065146,12.322,9.30855,10,0.5
454.4,0.066966,3.50858,6.55606,11,0.55
464.4,0.068337,5.31137,7.88456,10,0.5
474.4,0.069537,8.54433,7.9153,10,0.5
484.4,0.07094,7.51685,7.95844,10,0.5
494.4,0.07229,12.6855,9.34033,10,0.5
504.4,0.073453,11.275,8.69169,10,0.5
514.4,0.075106,9.24739,8.8376,10,0.5
524.4,0.076955,6.77149,7.16341,10,0.5
534.4,0.079101,10.5305,8.92648,10,0.5
544.4,0.080942,7.06332,8.55223,10,0.5
554.4,0.082503,9.50276,9.8426,10,0.5
564.4,0.084376,7.04508,6.96177,10,0.5
574.4,0.086259,8.81758,8.9381,10,0.5
584.4,0.087812,4.45527,7.84308,10,0.5
594.4,0.088928,7.10154,8.87299,10,0.5
604.4,0.08994,9.45521,9.32315,10,0.5
614.4,0.091099,9.75853,8.5363,10,0.5
624.4,0.092433,8.0829,9.27041,10,0.5
634.4,0.09417,10.4124,9.21051,10,0.5
644.4,0.095748,8.79589,9.5462,10,0.5
654.4,0.097185,10.5116,8.2281,10,0.5
664.4,0.098458,6.25715,7.88342,10,0.5
674.4,0.099835,5.35113,8.04971,10,0.5
684.4,0.101066,8.40482,9.42542,10,0.5
694.4,0.10238,9.22539,8.26827,10,0.5
704.4,0.103355,8.87376,8.97505,10,0.5
714.4,0.104454,6.40697,10.6598,10,0.5
724.4,0.105544,9.61534,9.75595,10,0.5
734.4,0.106885,8.00169,9.6094,10,0.5
744.4,0.10801,7.46885,9.40036,10,0.5
754.4,0.1095,9.30107,8.85405,10,0.5
764.4,0.111135,5.37459,8.42341,10,0.5
774.4,0.11264,4.94378,8.19371,10,0.5
784.4,0.11417,9.47095,8.85301,10,0.5
794.4,0.115246,10.0287,9.01124,10,0.5
