simTime,realTime,result,prediction,deltaT,payload
8.7,0.001629,3.40548,8.08728,10,0.5
18.7,0.003244,6.46882,7.89752,10,0.5
28.7,0.004686,13.9292,8.13099,10,0.5
38.7,0.005799,7.24241,8.08504,10,0.5
48.7,0.006969,5.63043,8.22803,10,0.5
58.7,0.00828,8.99459,7.77,10,0.5
68.7,0.009291,8.37111,9.34619,10,0.5
78.7,0.010326,0,8.43914,10,0.5
88.7,0.011395,9.07314,9.57043,10,0.5
98.7,0.012484,7.83185,9.00813,10,0.5
108.7,0.01409,8.66694,7.67282,10,0.5
118.7,0.015735,10.3062,7.46128,10,0.5
128.7,0.017289,9.61091,8.43656,10,0.5
138.7,0.019559,7.7901,7.95356,10,0.5
148.7,0.021786,9.25607,8.21215,10,0.5
158.7,0.02359,8.5681,8.36336,10,0.5
168.7,0.02503,16.0844,9.50047,10,0.5
178.7,0.026301,14.7983,9.86867,10,0.5
188.7,0.028238,6.78061,8.59877,10,0.5
198.7,0.029628,7.28,9.26588,10,0.5
208.7,0.030796,4.04165,8.43245,10,0.5
218.7,0.032042,15.4243,9.33931,10,0.5
228.7,0.033232,9.64594,7.96846,10,0.5
238.7,0.034316,1.84999,8.07589,10,0.5
248.7,0.035354,5.13574,8.46958,10,0.5
258.7,0.036552,7.02157,8.67616,10,0.5
268.7,0.037727,9.91934,8.7681,10,0.5
278.7,0.038804,0.470695,7.84017,10,0.5
288.7,0.040015,8.36892,10.1053,10,0.5
298.7,0.041038,8.55972,8.70318,10,0.5
308.7,0.042509,8.96882,8.00119,10,0.5
318.7,0.043866,6.29178,8.4689,10,0.5
328.7,0.045239,2.0161,8.70431,10,0.5
338.7,0.047037,12.5403,9.25467,10,0.5
348.7,0.048698,13.882,9.57019,10,0.5
358.7,0.049792,6.73209,9.29959,10,0.5
368.7,0.05081,5.39491,8.39477,10,0.5
378.7,0.051949,10.9802,8.01014,10,0.5
388.7,0.053203,0.272009,7.53378,10,0.5
398.7,0.054449,10.6591,9.07979,10,0.5
408.7,0.056018,7.02917,8.08857,10,0.5
418.7,0.057475,4.9331,7.55533,10,0.5
428.7,0.059209,8.57396,8.60088,10,0.5
439.7,0.060936,5.02322,8.09568,11,0.55
449.7,0.062826,5.2922,8.38018,10,0.5
459.7,0.064448,10.6411,7.99366,10,0.5
469.7,0.065617,9.30506,10.801,10,0.5
479.7,0.066623,8.629,8.914,10,0.5
489.7,0.067727,9.65617,8.5647,10,0.5
499.7,0.068837,4.19917,8.02296,10,0.5
509.7,0.070059,10.7849,9.10793,10,0.5
519.7,0.071125,8.53085,7.46048,10,0.5
529.7,0.072299,6.69142,10.1982,10,0.5
539.7,0.073712,7.46532,9.29404,10,0.5
549.7,0.075113,8.94879,9.03798,10,0.5
559.7,0.076709,2.73819,8.37888,10,0.5
569.7,0.077837,8.30318,8.74054,10,0.5
579.7,0.078918,13.9983,9.6566,10,0.5
589.7,0.079947,7.92718,8.83273,10,0.5
599.7,15.0259,5.08362,7.79563,10,0.5
609.7,15.027,8.23481,9.37505,10,0.5
619.7,15.028,11.3208,7.15631,10,0.5
629.7,15.0292,11.1659,9.54705,10,0.5
639.7,15.0311,9.59644,8.79534,10,0.5
649.7,15.0329,9.95245,8.9971,10,0.5
659.7,15.0345,10.495,9.2622,10,0.5
669.7,15.0359,9.78425,8.92899,10,0.5
679.7,15.0371,7.03089,9.64335,10,0.5
689.7,15.0382,13.3584,9.49143,10,0.5
