simTime,realTime,result,prediction,deltaT,payload
0.1,9.5e-05,2.88062,7.81437,10,0.5
10.1,0.001848,15.0853,10.4237,10,0.5
20.1,0.003805,7.60072,6.77907,10,0.5
30.1,0.005771,3.31429,5.67005,10,0.5
40.1,0.006995,4.66869,5.72889,10,0.5
50.1,0.008247,1.05064,5.97316,10,0.5
60.1,0.009638,13.1707,6.16488,10,0.5
70.1,0.010849,6.53125,6.26371,10,0.5
80.1,0.01247,9.41778,6.02548,10,0.5
90.1,0.014191,9.80207,6.29059,10,0.5
100.1,0.015689,11.3948,8.06444,10,0.5
110.1,0.017257,4.04566,7.07893,10,0.5
120.1,0.01882,2.53465,7.65174,10,0.5
130.1,0.020783,9.17422,7.10242,10,0.5
140.1,0.022295,2.90505,5.33302,10,0.5
150.1,0.023724,8.87903,9.73818,10,0.5
160.1,0.025011,9.74971,10.2015,10,0.5
170.1,0.026436,5.17417,9.46754,10,0.5
180.1,0.027691,3.91844,5.80834,10,0.5
190.1,0.029325,8.03414,7.82727,10,0.5
200.1,0.030296,7.99582,5.6317,10,0.5
210.1,0.031259,5.43382,6.58462,10,0.5
220.1,0.032473,19.2154,8.00943,10,0.5
230.1,0.033551,0,4.76654,10,0.5
240.1,0.034874,10.2386,7.1115,10,0.5
250.1,0.036485,7.95598,7.97204,10,0.5
260.1,0.037628,10.004,5.65873,10,0.5
271.1,0.038758,8.70435,5.66766,11,0.55
281.1,0.03973,4.6662,6.21637,10,0.5
291.1,0.040741,9.37623,6.01096,10,0.5
301.1,0.041963,7.42129,7.04866,10,0.5
311.1,0.043524,0,4.79176,10,0.5
321.1,0.045079,7.88862,7.51685,10,0.5
331.1,0.046455,0,7.76648,10,0.5
341.1,0.047827,12.6491,7.43471,10,0.5
351.1,0.048957,13.1846,7.27327,10,0.5
361.1,0.049977,4.36731,7.391,10,0.5
371.1,0.05167,10.3351,6.31764,10,0.5
381.1,0.053709,2.70284,6.147,10,0.5
391.1,0.05544,9.01097,6.29121,10,0.5
401.1,0.056905,8.37333,10.016,10,0.5
411.1,0.058989,5.82736,10.6234,10,0.5
421.1,0.060623,11.734,11.0704,10,0.5
431.1,0.06187,13.344,10.2093,10,0.5
441.1,0.063042,11.337,10.2261,10,0.5
451.1,0.064358,16.8546,13.8194,10,0.5
461.1,0.065498,10.4102,6.53185,10,0.5
471.1,0.066497,7.36967,9.09671,10,0.5
481.1,0.067606,3.59138,8.08713,10,0.5
492.1,0.068867,6.67427,5.58258,11,0.55
502.1,0.070014,7.47076,6.22622,10,0.5
512.1,0.071201,3.65009,7.05132,10,0.5
522.1,0.072267,8.0479,6.987,10,0.5
532.1,0.07342,9.26587,7.6275,10,0.5
542.1,0.074881,7.26667,7.89112,10,0.5
552.1,0.076388,4.08991,9.29812,10,0.5
562.1,0.07769,7.36052,10.5188,10,0.5
572.1,0.078784,11.0115,9.85884,10,0.5
582.1,0.079947,13.2323,8.31461,10,0.5
592.1,0.080967,10.6345,8.38305,10,0.5
602.1,14.8145,6.94619,7.25286,10,0.5
612.1,14.8155,0,5.54793,10,0.5
622.1,14.8164,3.92277,5.72323,10,0.5
632.1,14.8179,0,5.54213,10,0.5
642.1,14.8199,4.97327,6.5638,10,0.5
652.1,14.8217,18.3196,7.63,10,0.5
662.1,14.8232,6.48709,4.66204,10,0.5
672.1,14.8245,2.25173,6.80664,10,0.5
682.1,14.8258,6.05182,8.24296,10,0.5
692.1,14.8268,12.0083,6.84866,10,0.5
