simTime,realTime,result,prediction,deltaT,payload
5,0.000749,0.138901,5.71634,10,0.5
15,0.002544,4.46269,5.50172,10,0.5
25,0.004062,0,7.23146,10,0.5
35,0.005376,0.689249,6.69385,10,0.5
45,0.006484,13.1105,5.97788,10,0.5
55,0.007432,0.361388,5.48562,10,0.5
65,0.008398,0,4.31478,10,0.5
75,0.009425,4.82667,6.76091,10,0.5
85,0.010962,8.988,7.78856,10,0.5
95,0.012625,8.20521,8.29356,10,0.5
105,0.014084,7.14495,8.27351,10,0.5
115,0.015034,10.1178,9.04287,10,0.5
125,0.015949,8.78859,9.74353,10,0.5
135,0.017128,5.56687,8.85603,10,0.5
145,0.018298,10.1786,6.25366,10,0.5
155,0.019447,12.045,5.72107,10,0.5
165,0.020411,11.3856,6.8448,10,0.5
175,0.021459,3.47053,5.4722,10,0.5
185,0.022447,8.34707,7.06363,10,0.5
195,0.023423,9.37332,7.03998,10,0.5
205,0.024385,5.18371,8.98261,10,0.5
215,0.025424,14.866,9.57456,10,0.5
225,0.026466,6.90581,8.05492,10,0.5
235,0.027498,12.0326,8.79267,10,0.5
245,0.028482,7.55314,9.69035,10,0.5
255,0.029605,6.43184,7.28533,10,0.5
265,0.03134,9.71896,8.52715,10,0.5
275,0.032542,7.99009,9.77716,10,0.5
285,0.033561,0,8.69886,10,0.5
295,0.034591,9.87044,7.97684,10,0.5
305,0.035624,9.93903,9.02493,10,0.5
315,0.036727,9.44179,9.5555,10,0.5
325,0.037689,9.60672,10.3267,10,0.5
335,0.038754,10.4295,6.60513,10,0.5
345,0.041855,7.98971,5.22878,10,0.5
355,0.044274,11.9543,10.7833,10,0.5
365,0.045888,10.1863,9.21858,10,0.5
375,0.047336,9.22312,8.71388,10,0.5
385,0.048637,7.40975,7.0285,10,0.5
395,0.049946,14.52,7.91921,10,0.5
405,0.051359,8.55518,8.26228,10,0.5
415,0.053948,2.69473,8.00671,10,0.5
425,0.056351,13.4208,10.971,10,0.5
435,0.058455,5.37652,10.0034,10,0.5
445,0.060332,16.6644,6.49529,10,0.5
455,0.062856,8.35595,11.0433,10,0.5
466,0.064672,14.2123,12.8281,11,0.55
476,0.06576,8.25176,9.20255,10,0.5
486,0.066997,4.53244,8.8145,10,0.5
496,0.068266,5.04207,8.66673,10,0.5
506,0.069314,5.70678,6.08341,10,0.5
516,0.071059,4.15177,9.63689,10,0.5
526,0.07267,4.96949,6.65419,10,0.5
536,0.074184,13.5807,6.63423,10,0.5
546,0.075418,6.00303,8.09667,10,0.5
556,0.076509,3.96015,7.71191,10,0.5
566,0.078652,4.41847,7.67873,10,0.5
576,0.080827,7.09748,8.92108,10,0.5
586,0.08288,3.80299,6.85844,10,0.5
596,0.084091,5.79559,7.14244,10,0.5
606,0.085061,14.5456,9.14845,10,0.5
616,0.086126,5.26561,8.09735,10,0.5
626,0.087277,9.7241,6.66245,10,0.5
636,0.088419,8.72875,4.73888,10,0.5
646,0.08954,11.9092,5.9281,10,0.5
656,0.090915,4.91465,5.67934,10,0.5
666,0.092443,0,4.91336,10,0.5
676,0.093928,3.25488,7.49419,10,0.5
686,0.095252,14.2169,9.32366,10,0.5
696,0.096335,10.7983,11.249,10,0.5
706,0.097345,8.60612,11.249,10,0.5
716,0.098433,0,8.71063,10,0.5
726,0.099592,7.28086,9.12622,10,0.5
736,0.100967,2.65861,7.53662,10,0.5
746,0.102087,11.6208,9.83587,10,0.5
756,0.103781,0,8.91861,10,0.5
766,0.10632,6.75694,8.16301,10,0.5
776,0.107858,6.86309,6.90443,10,0.5
786,0.109064,13.4742,8.9285,10,0.5
796,0.110066,10.304,7.81437,10,0.5
