simTime,realTime,result,prediction,deltaT,payload
0.7,0.000206,3.03884,7.49723,10,0.5
10.7,0.002877,5.2082,10.4237,10,0.5
20.7,0.005916,5.87476,6.77907,10,0.5
30.7,0.00853,9.44539,5.67005,10,0.5
40.7,0.010103,1.13307,5.72889,10,0.5
50.7,0.011528,4.17183,6.06868,10,0.5
60.7,0.013088,0,6.16488,10,0.5
70.7,0.014134,4.99814,5.03961,10,0.5
80.7,0.015767,6.441,6.02548,10,0.5
90.7,0.017301,13.1521,6.31295,10,0.5
100.7,0.018794,3.78815,8.06444,10,0.5
110.7,0.021797,1.63273,7.07893,10,0.5
120.7,0.024889,5.11228,7.65174,10,0.5
130.7,0.027617,1.7376,7.90433,10,0.5
140.7,0.029617,12.587,5.33302,10,0.5
150.7,0.031299,8.05428,9.73818,10,0.5
160.7,0.032854,8.71555,12.057,10,0.5
170.7,0.034068,6.09169,9.46754,10,0.5
180.7,0.035133,5.11151,5.80834,10,0.5
190.7,0.036992,3.43967,7.21715,10,0.5
200.7,0.038014,6.57188,5.6317,10,0.5
210.7,0.039107,5.96746,6.58462,10,0.5
220.7,0.040185,13.5548,8.00943,10,0.5
230.7,0.041246,13.7886,4.76654,10,0.5
240.7,0.042353,4.43363,7.1115,10,0.5
250.7,0.043341,6.78135,7.97204,10,0.5
260.7,0.044511,12.8554,5.65873,10,0.5
270.7,0.045669,6.17279,5.52321,10,0.5
280.7,0.046751,3.51713,6.21637,10,0.5
290.7,0.047807,0.145289,6.01096,10,0.5
300.7,0.048855,9.38812,7.23195,10,0.5
310.7,0.050088,0,4.79176,10,0.5
320.7,0.051467,10.5016,7.51685,10,0.5
330.7,0.052765,4.50496,7.76648,10,0.5
340.7,0.054519,0,7.43471,10,0.5
350.7,0.055984,6.94036,7.27327,10,0.5
360.7,0.057662,11.8753,7.391,10,0.5
370.7,0.059063,5.44124,6.31764,10,0.5
380.7,0.060542,4.45611,6.147,10,0.5
390.7,0.062006,6.90934,6.29121,10,0.5
400.7,0.063263,12.2139,10.016,10,0.5
410.7,0.065191,7.39766,10.6234,10,0.5
420.7,0.067138,6.72195,11.0704,10,0.5
430.7,0.068539,9.04766,10.2093,10,0.5
440.7,0.070186,8.96307,11.1889,10,0.5
450.7,0.072065,12.8879,13.8194,10,0.5
460.7,0.073669,4.77486,6.53185,10,0.5
470.7,0.075189,12.6613,9.09671,10,0.5
480.7,0.076441,8.5942,8.08713,10,0.5
490.7,0.077518,6.08378,6.94067,10,0.5
500.7,0.078872,8.91393,6.22622,10,0.5
510.7,0.080182,4.84584,7.51024,10,0.5
520.7,0.081244,8.58219,7.09786,10,0.5
530.7,0.083163,3.10089,5.92861,10,0.5
540.7,0.084532,5.67711,8.43587,10,0.5
550.7,0.085669,12.7266,9.29812,10,0.5
560.7,0.086865,15.6531,10.5188,10,0.5
570.7,0.088388,6.5375,8.74316,10,0.5
580.7,0.089915,6.75269,8.31461,10,0.5
590.7,0.091328,8.03038,8.38305,10,0.5
600.7,15.522,4.6948,6.65527,10,0.5
610.7,15.523,0.882149,5.5959,10,0.5
620.7,15.524,8.96674,5.72323,10,0.5
630.7,15.5254,11.0696,7.06196,10,0.5
640.7,15.5272,3.05152,6.5638,10,0.5
650.7,15.5292,6.62385,5.55108,10,0.5
660.7,15.5307,5.71913,5.50427,10,0.5
670.7,15.5321,7.60263,7.87866,10,0.5
680.7,15.5334,9.37799,8.24296,10,0.5
691.7,15.5345,11.7035,6.94244,11,0.55
