simTime,realTime,result,prediction,deltaT,payload
2.4,0.000357,1.98761,8.73197,10,0.5
12.4,0.002722,8.72533,8.21763,10,0.5
22.4,0.004695,0.961775,7.43755,10,0.5
32.4,0.006359,9.17353,8.47877,10,0.5
42.4,0.007387,3.19242,7.92521,10,0.5
52.4,0.008247,7.58742,7.55886,10,0.5
62.4,0.009509,3.64566,5.40841,10,0.5
72.4,0.011152,11.1107,9.32493,10,0.5
82.4,0.012521,9.29178,10.1947,10,0.5
92.4,0.013915,9.76385,9.93207,10,0.5
103.4,0.015304,23.0164,11.0866,11,0.55
113.4,0.016549,9.33721,8.25948,10,0.5
123.4,0.017856,11.2903,10.2522,10,0.5
133.4,0.019417,13.7295,9.13378,10,0.5
143.4,0.020544,5.24933,7.97066,10,0.5
153.4,0.021558,7.19946,7.56754,10,0.5
163.4,0.022456,4.97393,8.44122,10,0.5
173.4,0.023409,14.2624,8.6976,10,0.5
183.4,0.024463,10.6672,8.88169,10,0.5
193.4,0.025472,8.23309,7.9629,10,0.5
203.4,0.026427,7.38179,9.35503,10,0.5
213.4,0.027375,6.70058,9.81823,10,0.5
223.4,0.028272,7.94569,10.3275,10,0.5
233.4,0.029211,4.85034,8.64063,10,0.5
243.4,0.030281,12.7212,7.55005,10,0.5
253.4,0.031491,6.82434,9.69289,10,0.5
263.4,0.033534,12.7218,9.70955,10,0.5
273.4,0.035054,5.82183,9.82401,10,0.5
283.4,0.035965,5.82066,9.84052,10,0.5
293.4,0.036959,13.5676,10.9145,10,0.5
303.4,0.037917,12.1534,9.37081,10,0.5
313.4,0.038832,8.58554,9.38649,10,0.5
323.4,0.039789,6.70587,8.16331,10,0.5
333.4,0.041025,12.3712,9.36344,10,0.5
343.4,0.043136,5.22677,6.60044,10,0.5
353.4,0.044926,11.904,7.18407,10,0.5
363.4,0.046605,10.1938,6.7258,10,0.5
373.4,0.048212,5.18684,7.29598,10,0.5
383.4,0.049899,4.86394,8.23719,10,0.5
393.4,0.051327,10.0297,9.0301,10,0.5
403.4,0.052338,9.3291,10.2471,10,0.5
413.4,0.054591,11.4594,8.31637,10,0.5
423.4,0.057283,5.91987,9.92607,10,0.5
433.4,0.059441,4.80871,9.06256,10,0.5
443.4,0.061283,6.32613,9.30855,10,0.5
453.4,0.062874,5.50606,6.6295,10,0.5
463.4,0.064315,6.45051,6.32691,10,0.5
473.4,0.065921,0,7.54558,10,0.5
483.4,0.067423,6.27237,7.41239,10,0.5
493.4,0.068641,4.33143,7.33405,10,0.5
503.4,0.06966,7.3168,8.66606,10,0.5
513.4,0.071753,15.121,9.187,10,0.5
523.4,0.073918,3.76492,8.75178,10,0.5
533.4,0.075434,12.0617,8.98243,10,0.5
543.4,0.076615,11.0887,9.48758,10,0.5
553.4,0.077588,10.5668,9.8426,10,0.5
563.4,0.079116,12.1736,7.36815,10,0.5
573.4,0.080916,12.0543,8.25028,10,0.5
583.4,0.082696,7.83293,7.84308,10,0.5
593.4,0.083674,8.45008,9.66426,10,0.5
603.4,0.084989,6.11502,9.32315,10,0.5
614.4,0.086813,4.65918,8.57953,11,0.55
624.4,0.087917,8.62047,9.27041,10,0.5
634.4,0.08914,10.9288,9.21051,10,0.5
644.4,0.090047,9.6969,9.5462,10,0.5
654.4,0.090927,7.96236,8.2281,10,0.5
664.4,0.09201,9.62497,7.88342,10,0.5
674.4,0.093268,5.53654,8.04971,10,0.5
684.4,0.094342,8.12984,9.42542,10,0.5
694.4,0.095286,1.79838,8.26827,10,0.5
704.4,0.096174,10.921,8.97505,10,0.5
714.4,0.097211,8.42164,10.6598,10,0.5
724.4,0.098188,8.23342,9.75595,10,0.5
734.4,0.099377,5.34436,9.6094,10,0.5
744.4,0.100671,9.44355,9.40036,10,0.5
754.4,0.102177,9.57242,8.85405,10,0.5
764.4,0.10414,11.158,8.42341,10,0.5
774.4,0.105467,3.00441,8.19371,10,0.5
784.4,0.106619,10.5995,8.85301,10,0.5
794.4,0.107816,5.83641,9.01124,10,0.5
