simTime,realTime,result,prediction,deltaT,payload
8.3,0.002033,15.5859,10.4237,10,0.5
18.3,0.004153,9.49279,7.12465,10,0.5
28.3,0.006098,7.92555,5.97132,10,0.5
38.3,0.007554,8.31131,5.72889,10,0.5
48.3,0.008812,6.97579,5.97316,10,0.5
58.3,0.010089,1.33208,5.47524,10,0.5
68.3,0.011302,5.56532,6.26371,10,0.5
78.3,0.01278,2.56254,5.6848,10,0.5
88.3,0.014227,1.83674,6.29059,10,0.5
98.3,0.015766,1.09461,6.6717,10,0.5
108.3,0.017328,6.4718,7.2142,10,0.5
118.3,0.019617,7.63972,7.2638,10,0.5
128.3,0.02117,9.30925,7.10242,10,0.5
138.3,0.022773,9.77748,6.9525,10,0.5
148.3,0.024073,12.9146,11.1149,10,0.5
158.3,0.025327,9.95711,10.2015,10,0.5
168.3,0.026759,3.43494,9.70041,10,0.5
178.3,0.027641,2.17185,5.27795,10,0.5
188.3,0.028958,1.6823,8.68519,10,0.5
198.3,0.02997,3.79836,6.04063,10,0.5
208.3,0.030859,2.69682,5.79718,10,0.5
218.3,0.032111,6.53866,6.13112,10,0.5
228.3,0.033584,10.3972,5.12755,10,0.5
238.3,0.034937,7.57498,7.1115,10,0.5
248.3,0.036193,3.26828,7.97204,10,0.5
258.3,0.037308,4.07824,4.65065,10,0.5
268.3,0.038279,4.9568,6.39799,10,0.5
278.3,0.040038,6.05806,6.47667,10,0.5
288.3,0.041689,3.9613,7.15044,10,0.5
298.3,0.042543,5.34927,6.73526,10,0.5
308.3,0.04414,0,5.05814,10,0.5
318.3,0.045339,10.683,7.04151,10,0.5
328.3,0.046789,1.01564,7.76648,10,0.5
338.3,0.048328,3.82937,7.70116,10,0.5
348.3,0.049962,7.23615,7.50936,10,0.5
358.3,0.051396,1.45383,6.10162,10,0.5
368.3,0.052359,9.14932,7.82478,10,0.5
378.3,0.053267,0,9.58725,10,0.5
388.3,0.054293,7.03529,6.81298,10,0.5
398.3,0.055644,9.76355,10.1656,10,0.5
408.3,0.058306,1.78696,10.5708,10,0.5
418.3,0.059627,16.4502,10.4278,10,0.5
428.3,0.06069,10.4027,10.6037,10,0.5
438.3,0.061613,8.30742,9.52862,10,0.5
448.3,0.062942,13.0089,11.2146,10,0.5
458.3,0.064273,8.42974,6.54519,10,0.5
468.3,0.065667,12.2906,9.09671,10,0.5
478.3,0.066953,4.00674,8.08713,10,0.5
488.3,0.068246,8.98204,6.84826,10,0.5
498.3,0.069237,6.18219,5.93934,10,0.5
508.3,0.070243,6.10543,7.23398,10,0.5
518.3,0.071445,1.08331,6.00258,10,0.5
528.3,0.072464,8.88576,7.10669,10,0.5
538.3,0.073517,8.39636,8.59822,10,0.5
548.3,0.074901,2.74001,7.86549,10,0.5
558.3,0.075925,13.6944,10.5188,10,0.5
568.3,0.077015,3.71556,8.89066,10,0.5
578.3,0.077977,2.82513,6.95998,10,0.5
588.3,0.078851,3.46345,7.46142,10,0.5
598.3,15.5479,10.7027,9.80062,10,0.5
608.3,15.549,2.35729,5.66139,10,0.5
618.3,15.5499,5.30951,5.01721,10,0.5
628.3,15.5511,8.36296,6.79424,10,0.5
638.3,15.5532,9.31484,6.44346,10,0.5
648.3,15.5553,3.41883,5.94804,10,0.5
658.3,15.5571,4.87258,5.74965,10,0.5
668.3,15.5587,3.47544,5.84085,10,0.5
678.3,15.5601,10.7599,7.94451,10,0.5
688.3,15.561,12.0933,6.98259,10,0.5
