simTime,realTime,result,prediction,deltaT,payload
1.1,0.000347,7.70642,9.53138,10,0.5
11.1,0.002048,12.3336,8.08728,10,0.5
21.1,0.003686,11.3418,8.09976,10,0.5
31.1,0.005006,12.2697,8.77638,10,0.5
41.1,0.006089,6.55551,7.73314,10,0.5
51.1,0.007864,14.7379,9.17533,10,0.5
61.1,0.009409,9.35131,8.06123,10,0.5
71.1,0.010417,5.03157,8.59512,10,0.5
81.1,0.011453,5.79783,8.26634,10,0.5
91.1,0.012482,5.85346,8.55019,10,0.5
101.1,0.013348,11.5368,9.00813,10,0.5
111.1,0.014882,5.8183,7.67282,10,0.5
121.1,0.016316,7.58562,7.7667,10,0.5
131.1,0.017729,4.60749,9.60163,10,0.5
141.1,0.019087,8.29763,7.97536,10,0.5
151.1,0.020458,5.77594,8.31529,10,0.5
161.1,0.021467,11.7896,8.58479,10,0.5
171.1,0.022361,9.29337,8.85427,10,0.5
181.1,0.023448,6.20676,8.25544,10,0.5
191.1,0.0247,13.0094,9.03786,10,0.5
201.1,0.02552,6.8842,8.52063,10,0.5
211.1,0.026357,9.08752,9.09877,10,0.5
221.1,0.027371,12.0573,11.05,10,0.5
231.1,0.028536,3.52425,8.3124,10,0.5
241.1,0.029672,5.72114,8.46958,10,0.5
251.1,0.030584,5.93533,7.15778,10,0.5
261.1,0.031561,12.9352,9.74392,10,0.5
271.1,0.032543,7.26509,8.07363,10,0.5
281.1,0.033563,7.272,8.93188,10,0.5
291.1,0.034672,5.93309,8.85488,10,0.5
301.1,0.035778,9.80134,9.00367,10,0.5
311.1,0.037005,17.2351,8.35779,10,0.5
321.1,0.038171,7.21463,7.84415,10,0.5
331.1,0.039158,10.0934,8.65327,10,0.5
341.1,0.040517,11.0648,9.57019,10,0.5
351.1,0.041518,8.71624,9.57019,10,0.5
361.1,0.042492,9.80912,8.53168,10,0.5
371.1,0.043456,9.20648,9.132,10,0.5
381.1,0.044552,8.9375,7.48227,10,0.5
391.1,0.046059,10.5068,8.7694,10,0.5
401.1,0.047083,6.82041,8.89694,10,0.5
411.1,0.048449,5.69075,9.47576,10,0.5
421.1,0.049756,11.4002,8.68648,10,0.5
431.1,0.050996,9.19819,9.13315,10,0.5
441.1,0.052541,9.42815,7.76778,10,0.5
451.1,0.054208,4.78983,7.98685,10,0.5
461.1,0.055625,5.65133,7.60254,10,0.5
471.1,0.056796,10.3573,10.801,10,0.5
481.1,0.057674,8.17039,8.914,10,0.5
492.1,0.058692,6.41231,8.71191,11,0.55
502.1,0.059717,7.74436,8.71438,10,0.5
512.1,0.061462,2.78112,8.61443,10,0.5
522.1,0.062478,6.75166,8.68709,10,0.5
532.1,0.063367,11.0248,9.20457,10,0.5
542.1,0.064259,15.4778,9.34822,10,0.5
552.1,0.065158,8.24488,8.37888,10,0.5
562.1,0.066206,11.4022,8.37888,10,0.5
572.1,0.067724,6.89308,7.93317,10,0.5
582.1,0.069578,11.4499,9.6566,10,0.5
592.1,0.071269,10.1272,8.83273,10,0.5
602.1,15.0412,10.6759,7.64357,10,0.5
612.1,15.0423,10.6709,8.89686,10,0.5
622.1,15.0432,2.77746,7.48843,10,0.5
632.1,15.0445,8.94308,8.39858,10,0.5
642.1,15.0462,14.0555,8.35574,10,0.5
652.1,15.0479,11.6841,8.5529,10,0.5
662.1,15.0494,12.0004,9.67519,10,0.5
672.1,15.0507,8.67117,9.04016,10,0.5
682.1,15.0518,7.49796,8.51279,10,0.5
692.1,15.0526,6.01721,8.73444,10,0.5
