simTime,realTime,result,prediction,deltaT,payload
4.4,0.000661,6.38405,5.54233,10,0.5
14.4,0.002438,10.25,5.50172,10,0.5
24.4,0.004531,1.31904,7.23146,10,0.5
35.4,0.00657,7.17285,6.7476,11,0.55
45.4,0.00791,7.61534,5.97788,10,0.5
55.4,0.009355,5.26034,4.93401,10,0.5
65.4,0.010777,6.09379,4.31478,10,0.5
75.4,0.012108,4.41428,6.76091,10,0.5
85.4,0.013701,6.42896,5.8661,10,0.5
95.4,0.014838,7.72911,9.67225,10,0.5
105.4,0.016392,14.9448,8.27351,10,0.5
115.4,0.017604,12.7796,9.04287,10,0.5
125.4,0.018992,8.4479,8.94553,10,0.5
135.4,0.020219,10.6408,8.85603,10,0.5
145.4,0.021418,8.44676,6.25366,10,0.5
155.4,0.022426,9.28789,5.72107,10,0.5
165.4,0.023759,10.873,5.58731,10,0.5
175.4,0.025427,2.85105,5.4722,10,0.5
185.4,0.026866,2.06618,7.06363,10,0.5
195.4,0.028407,4.71361,7.03998,10,0.5
205.4,0.029647,14.205,8.3577,10,0.5
215.4,0.031321,11.1631,8.01703,10,0.5
225.4,0.032828,7.12777,8.44122,10,0.5
235.4,0.034011,10.4498,8.79267,10,0.5
245.4,0.035032,10.0795,9.69035,10,0.5
255.4,0.036075,3.66904,7.28533,10,0.5
266.4,0.03787,14.2482,10.7021,11,0.55
276.4,0.039108,8.21002,8.38282,10,0.5
286.4,0.040106,12.666,9.39001,10,0.5
296.4,0.041255,3.25648,10.7585,10,0.5
306.4,0.042377,4.71638,9.25505,10,0.5
316.4,0.043412,11.4515,10.3325,10,0.5
326.4,0.044918,7.23897,7.55647,10,0.5
337.4,0.047166,0,5.39823,11,0.55
347.4,0.049677,10.2439,5.83193,10,0.5
357.4,0.051586,9.93702,10.4593,10,0.5
367.4,0.053235,7.8933,11.4732,10,0.5
377.4,0.054665,14.4025,7.11348,10,0.5
387.4,0.0559,19.6382,8.08965,10,0.5
397.4,0.057063,10.3642,8.25755,10,0.5
407.4,0.05846,9.61377,8.45514,10,0.5
417.4,0.061085,12.4818,10.971,10,0.5
427.4,0.06434,5.19507,10.2089,10,0.5
437.4,0.067499,5.50296,8.94536,10,0.5
447.4,0.070588,9.02188,10.7297,10,0.5
457.4,0.07271,9.33936,10.6682,10,0.5
467.4,0.074444,17.1123,12.055,10,0.5
477.4,0.075906,10.1654,9.49731,10,0.5
487.4,0.077399,6.44014,8.23282,10,0.5
497.4,0.07876,12.1943,10.5151,10,0.5
507.4,0.080248,5.85054,7.40998,10,0.5
517.4,0.082651,12.2526,9.73633,10,0.5
527.4,0.084345,5.62234,7.57275,10,0.5
537.4,0.08577,1.50957,6.73723,10,0.5
547.4,0.086955,11.8352,7.96321,10,0.5
557.4,0.088086,9.12125,7.71191,10,0.5
567.4,0.09014,7.41238,7.6887,10,0.5
577.4,0.091904,1.94362,7.56496,10,0.5
587.4,0.093467,9.07904,7.49572,10,0.5
597.4,0.095008,10.9321,7.72868,10,0.5
607.4,0.096575,11.7217,9.93403,10,0.5
617.4,0.098406,4.00541,7.73541,10,0.5
627.4,0.100568,15.1059,5.91807,10,0.5
637.4,0.102554,0,4.73888,10,0.5
647.4,0.103765,1.25232,5.9281,10,0.5
657.4,0.104887,7.26316,5.67934,10,0.5
667.4,0.106579,4.73435,5.13808,10,0.5
677.4,0.108202,5.86012,6.90443,10,0.5
687.4,0.109493,13.8766,10.3767,10,0.5
697.4,0.110686,12.5065,11.249,10,0.5
707.4,0.111846,10.8775,9.07199,10,0.5
717.4,0.113011,13.9232,9.82889,10,0.5
727.4,0.114173,13.3441,8.24322,10,0.5
737.4,0.115367,0,8.3709,10,0.5
747.4,0.116386,9.36725,9.66525,10,0.5
757.4,0.118276,2.14455,7.80741,10,0.5
767.4,0.120004,10.9845,7.95691,10,0.5
777.4,0.121538,10.6073,6.90443,10,0.5
787.4,0.122748,5.50135,8.63796,10,0.5
797.4,0.123763,1.10559,7.81437,10,0.5
