simTime,realTime,result,prediction,deltaT,payload
4.3,0.000611,5.61764,5.11315,10,0.5
14.3,0.002486,4.59713,5.08571,10,0.5
24.3,0.004027,0,5.53898,10,0.5
34.3,0.005395,7.77544,5.92252,10,0.5
44.3,0.006538,2.10421,5.97788,10,0.5
54.3,0.007545,7.10741,5.22531,10,0.5
64.3,0.00853,6.17731,4.31478,10,0.5
74.3,0.009519,9.28469,6.76091,10,0.5
84.3,0.010564,9.51587,7.78856,10,0.5
94.3,0.011513,6.08792,9.11629,10,0.5
104.3,0.01245,8.46137,8.34081,10,0.5
114.3,0.013382,3.73227,9.73595,10,0.5
124.3,0.014281,7.41454,9.74353,10,0.5
134.3,0.015531,5.11225,8.85603,10,0.5
144.3,0.016746,9.34531,6.99176,10,0.5
154.3,0.017755,4.40065,5.9505,10,0.5
164.3,0.018796,1.3721,6.8448,10,0.5
174.3,0.019895,8.76616,5.4722,10,0.5
184.3,0.020905,5.97512,7.06363,10,0.5
194.3,0.021788,8.38997,7.03998,10,0.5
204.3,0.022815,14.2262,8.98261,10,0.5
214.3,0.023825,12.7868,9.57456,10,0.5
224.3,0.024826,12.4851,8.05492,10,0.5
234.3,0.025846,12.1148,8.79267,10,0.5
244.3,0.026912,7.51872,9.85399,10,0.5
254.3,0.027896,15.3592,10.2269,10,0.5
264.3,0.029572,10.0535,8.52715,10,0.5
274.3,0.03091,6.11103,9.77716,10,0.5
284.3,0.031828,9.94894,8.69886,10,0.5
294.3,0.032946,14.8577,7.97684,10,0.5
304.3,0.033918,14.6813,9.02493,10,0.5
315.3,0.035097,12.7644,9.5555,11,0.55
325.3,0.036234,17.8584,10.3267,10,0.5
337.3,0.037981,6.65341,5.833,12,0.6
347.3,0.040051,0.300931,5.83193,10,0.5
357.3,0.041843,7.16737,10.4593,10,0.5
367.3,0.043801,9.55637,11.4732,10,0.5
377.3,0.045665,7.60396,7.11348,10,0.5
387.3,0.047406,4.67329,8.08965,10,0.5
397.3,0.048951,11.3871,7.14841,10,0.5
407.3,0.050407,0,8.45514,10,0.5
417.3,0.05309,9.93161,10.971,10,0.5
427.3,0.056313,14.4536,10.2089,10,0.5
437.3,0.059067,10.2412,8.94536,10,0.5
447.3,0.061596,19.7067,10.7297,10,0.5
457.3,0.063629,4.33136,10.6682,10,0.5
467.3,0.064925,10.3595,12.055,10,0.5
477.3,0.066117,7.78701,9.49731,10,0.5
487.3,0.067565,4.71163,8.23282,10,0.5
497.3,0.068871,5.81626,10.5151,10,0.5
507.3,0.069902,1.62331,7.40998,10,0.5
517.3,0.07185,14.7514,9.73633,10,0.5
527.3,0.073926,4.97481,7.57275,10,0.5
537.3,0.076058,4.31946,6.73723,10,0.5
547.3,0.078232,9.62496,7.96321,10,0.5
557.3,0.080191,9.10223,7.71191,10,0.5
567.3,0.082861,1.57538,7.6887,10,0.5
577.3,0.08473,4.68419,7.56496,10,0.5
587.3,0.086125,5.50169,7.49572,10,0.5
597.3,0.087816,5.79916,7.89702,10,0.5
608.3,0.089436,9.86182,7.50322,11,0.55
618.3,0.090857,14.7037,8.13421,10,0.5
628.3,0.092537,4.96504,5.91807,10,0.5
638.3,0.093639,2.21315,6.12886,10,0.5
648.3,0.094677,12.6375,5.9281,10,0.5
658.3,0.09569,2.15874,5.67934,10,0.5
668.3,0.09714,0.730253,5.13808,10,0.5
678.3,0.098799,9.46829,6.90443,10,0.5
688.3,0.100434,7.10471,7.08531,10,0.5
698.3,0.101899,18.222,11.249,10,0.5
708.3,0.103144,12.8478,9.07199,10,0.5
718.3,0.104592,7.32253,9.82889,10,0.5
728.3,0.105905,6.38414,8.24322,10,0.5
738.3,0.107815,8.88187,8.82597,10,0.5
748.3,0.109821,14.2008,9.66525,10,0.5
758.3,0.113034,9.51757,7.80741,10,0.5
768.3,0.115567,12.2845,7.95691,10,0.5
778.3,0.117211,10.3369,8.99046,10,0.5
788.3,0.118734,10.5269,8.63796,10,0.5
