simTime,realTime,result,prediction,deltaT,payload
4.8,0.000721,3.78973,5.71634,10,0.5
14.8,0.00236,0,5.50172,10,0.5
24.8,0.003983,10.6181,7.23146,10,0.5
35.8,0.005361,0.580788,6.7476,11,0.55
45.8,0.006364,8.82818,12.0148,10,0.5
55.8,0.007247,5.26715,4.93401,10,0.5
65.8,0.008234,7.62741,4.31478,10,0.5
75.8,0.009145,8.60616,6.76091,10,0.5
85.8,0.010096,6.78943,6.73515,10,0.5
95.8,0.010916,20.6164,9.67225,10,0.5
105.8,0.011733,11.5753,8.44015,10,0.5
115.8,0.012565,8.7269,9.04287,10,0.5
125.8,0.013418,9.05142,8.94553,10,0.5
135.8,0.014514,3.55209,8.49003,10,0.5
145.8,0.015518,16.4224,6.25366,10,0.5
155.8,0.016466,9.78743,6.26635,10,0.5
165.8,0.017331,11.9853,5.58731,10,0.5
175.8,0.018303,0,5.4722,10,0.5
185.8,0.019191,11.1358,7.06363,10,0.5
195.8,0.019965,2.9155,7.83319,10,0.5
205.8,0.020798,13.1775,8.3577,10,0.5
215.8,0.021894,4.41826,8.45822,10,0.5
225.8,0.022772,14.246,8.44122,10,0.5
235.8,0.023676,6.97114,8.79267,10,0.5
245.8,0.024576,6.40735,9.69035,10,0.5
255.8,0.025507,6.29855,7.28533,10,0.5
265.8,0.027095,11.6997,10.7021,10,0.5
275.8,0.028187,3.11945,9.77716,10,0.5
285.8,0.028981,11.8077,9.39001,10,0.5
295.8,0.02985,4.0174,7.97684,10,0.5
305.8,0.0307,17.2604,9.25505,10,0.5
315.8,0.031562,6.26478,9.5555,10,0.5
325.8,0.032524,7.48756,7.55647,10,0.5
336.8,0.03388,4.58014,5.833,11,0.55
346.8,0.035819,0,5.47093,10,0.5
356.8,0.037582,7.53173,10.136,10,0.5
366.8,0.039461,9.76334,9.87671,10,0.5
376.8,0.041263,0,7.9835,10,0.5
386.8,0.042591,6.28092,7.94193,10,0.5
396.8,0.043498,5.83062,7.14841,10,0.5
406.8,0.044579,1.79604,7.16169,10,0.5
416.8,0.047036,12.7237,10.6313,10,0.5
426.8,0.049302,5.83457,7.49653,10,0.5
436.8,0.051518,11.232,8.94536,10,0.5
446.8,0.053254,8.49213,10.7297,10,0.5
456.8,0.054736,22.6268,10.6682,10,0.5
466.8,0.056284,0.612041,7.37393,10,0.5
476.8,0.057744,12.8249,8.84878,10,0.5
486.8,0.0594,8.24646,9.35182,10,0.5
496.8,0.060544,8.59264,10.5151,10,0.5
506.8,0.06145,9.92329,7.63238,10,0.5
516.8,0.063161,8.00458,9.19005,10,0.5
526.8,0.064842,5.98433,6.65419,10,0.5
536.8,0.066263,9.8547,6.63423,10,0.5
546.8,0.067442,3.25815,7.96321,10,0.5
556.8,0.068365,4.46107,7.71191,10,0.5
566.8,0.070196,9.90502,7.6887,10,0.5
576.8,0.072212,11.8135,7.56496,10,0.5
586.8,0.0741,3.69462,7.13719,10,0.5
596.8,0.075921,4.76983,7.89702,10,0.5
607.8,0.077857,7.34204,9.93403,11,0.55
617.8,0.079285,2.33042,8.13421,10,0.5
627.8,0.080557,6.11328,5.91807,10,0.5
637.8,0.081706,0,4.73888,10,0.5
647.8,0.08316,4.58106,5.9281,10,0.5
657.8,0.084068,6.43315,5.67934,10,0.5
667.8,0.085761,0,5.13808,10,0.5
677.8,0.087747,3.43051,6.90443,10,0.5
687.8,0.089313,11.8758,10.3767,10,0.5
697.8,0.090997,10.1912,11.249,10,0.5
707.8,0.092898,6.29631,9.07199,10,0.5
717.8,0.094742,12.8214,9.82889,10,0.5
727.8,0.096185,6.89213,8.24322,10,0.5
737.8,0.097422,9.99945,8.3709,10,0.5
747.8,0.098775,15.0096,9.66525,10,0.5
757.8,0.100627,5.29964,7.80741,10,0.5
767.8,0.102243,9.21269,7.95691,10,0.5
777.8,0.104149,14.6819,8.99046,10,0.5
787.8,0.10647,9.37021,8.63796,10,0.5
