simTime,realTime,result,prediction,deltaT,payload
0.1,8.3e-05,8.63667,9.01124,10,0.5
10.1,0.001837,7.02529,8.08728,10,0.5
20.1,0.003779,7.78427,8.09976,10,0.5
30.1,0.005758,7.94141,8.77638,10,0.5
40.1,0.006983,5.65734,8.08504,10,0.5
50.1,0.008234,4.71494,8.22803,10,0.5
60.1,0.009626,10.946,8.06123,10,0.5
70.1,0.010834,12.873,9.34619,10,0.5
80.1,0.012453,9.41086,8.19578,10,0.5
90.1,0.01417,9.71586,9.57043,10,0.5
100.1,0.015673,12.4054,9.00813,10,0.5
110.1,0.017246,7.15305,7.67282,10,0.5
120.1,0.018809,9.50861,7.64664,10,0.5
130.1,0.020768,8.81552,8.43656,10,0.5
140.1,0.022282,7.48562,7.97536,10,0.5
150.1,0.023713,11.2616,8.85427,10,0.5
160.1,0.025,7.41127,8.36336,10,0.5
170.1,0.026419,8.0861,8.85427,10,0.5
180.1,0.027679,12.0608,8.76878,10,0.5
190.1,0.029311,12.9684,8.59877,10,0.5
200.1,0.030285,11.9943,8.52063,10,0.5
210.1,0.031249,5.40891,8.34944,10,0.5
220.1,0.032459,9.16625,11.05,10,0.5
230.1,0.033541,5.89769,8.3124,10,0.5
240.1,0.034856,6.72648,8.07589,10,0.5
250.1,0.036463,9.15661,8.46958,10,0.5
260.1,0.037617,9.6399,9.74392,10,0.5
271.1,0.038748,9.42466,9.61575,11,0.55
281.1,0.039721,7.0099,8.93188,10,0.5
291.1,0.040731,7.56619,8.85488,10,0.5
301.1,0.041946,14.2589,9.00367,10,0.5
311.1,0.043511,5.2315,8.35779,10,0.5
321.1,0.045054,5.36221,7.84415,10,0.5
331.1,0.046443,8.57147,8.65327,10,0.5
341.1,0.047815,10.4531,9.57019,10,0.5
351.1,0.048946,6.26444,9.57019,10,0.5
361.1,0.049967,10.7342,8.53168,10,0.5
371.1,0.05164,9.02393,9.132,10,0.5
381.1,0.053686,5.04577,7.48227,10,0.5
391.1,0.055423,10.6384,8.7694,10,0.5
401.1,0.056886,10.1402,8.89694,10,0.5
411.1,0.058971,6.84273,9.2513,10,0.5
421.1,0.060611,11.9406,8.68648,10,0.5
431.1,0.061859,9.22347,9.13315,10,0.5
441.1,0.063029,6.26715,7.76778,10,0.5
451.1,0.064347,4.46667,7.98685,10,0.5
461.1,0.065487,10.764,7.60254,10,0.5
471.1,0.066487,3.64176,10.801,10,0.5
481.1,0.067593,6.02597,8.914,10,0.5
492.1,0.068856,5.24187,8.71191,11,0.55
502.1,0.070003,8.86307,8.71438,10,0.5
512.1,0.071189,8.37627,8.61443,10,0.5
522.1,0.072257,6.07028,8.68709,10,0.5
532.1,0.073405,4.53956,9.20457,10,0.5
542.1,0.074864,13.079,9.34822,10,0.5
552.1,0.076371,7.41457,8.37888,10,0.5
562.1,0.077678,6.78064,8.37888,10,0.5
572.1,0.078773,9.93137,7.93317,10,0.5
582.1,0.079933,11.6303,9.6566,10,0.5
592.1,0.080956,7.82133,8.83273,10,0.5
602.1,14.8144,7.41992,7.64357,10,0.5
612.1,14.8155,7.7621,8.89686,10,0.5
622.1,14.8164,14.4613,7.36371,10,0.5
632.1,14.8179,5.75883,8.39858,10,0.5
642.1,14.8199,7.77391,8.35574,10,0.5
652.1,14.8217,3.22623,8.5529,10,0.5
662.1,14.8231,13.3092,9.67519,10,0.5
672.1,14.8245,10.1393,9.04016,10,0.5
682.1,14.8258,3.85344,8.63196,10,0.5
692.1,14.8268,11.2715,8.73444,10,0.5
