simTime,realTime,result,prediction,deltaT,payload
86.957,41.0665,14.7059,17.463,105,5.25
96.634,45.5168,14.7059,12.197,10,0.5
106.634,50.1448,14.7059,7.88047,10,0.5
116.634,54.7687,14.7059,11.448,10,0.5
231.954,108.995,16.2429,15.8925,115,5.75
241.634,113.511,14.7059,8.31947,10,0.5
251.634,118.225,14.7059,13.783,10,0.5
271.664,127.706,15.625,9.79403,20,1
281.634,132.337,14.7059,11.926,10,0.5
292.637,137.556,14.8649,9.8093,11,0.55
407.954,192.004,16.2429,18.004,115,5.75
418.637,197.005,14.8649,9.2904,11,0.55
558.24,264.373,0.324571,9.044,121,6.05
663.303,315.622,2.23825,11.142,121,6.05
670.645,319.111,11.1111,8.144,10,0.5
680.645,323.848,11.1111,7.179,10,0.5
690.646,328.621,10.8696,10.8456,10,0.5
700.646,333.446,10.8696,10.4606,10,0.5
710.645,338.398,11.1111,10.9216,10,0.5
720.645,343.137,11.1111,10.9216,10,0.5
730.645,347.835,11.1111,7.179,10,0.5
755.699,359.734,12.6263,8.62653,25,1.25
765.646,364.387,10.8696,7.68447,10,0.5
