simTime,realTime,result,prediction,deltaT,payload
90.306,43.8279,3.17419,12.1517,121,6.05
211.549,102.438,2.81526,7.74767,121,6.05
271.621,131.007,14.0271,9.6595,62,3.1
281.445,135.652,11.1111,7.96347,10,0.5
291.445,140.315,11.1111,7.68447,10,0.5
301.445,144.875,11.1111,8.31947,10,0.5
343.549,164.733,14.094,11.4335,42,2.1
353.445,169.403,11.1111,7.68447,10,0.5
478.374,229.688,1.5224,11.61,121,6.05
516.549,247.895,14.094,12.8612,42,2.1
526.434,252.559,14.7059,7.96347,10,0.5
536.434,257.598,14.7059,9.1866,10,0.5
546.434,262.443,14.7059,7.87747,10,0.5
556.434,267.142,14.7059,8.30447,10,0.5
566.434,271.804,14.7059,8.31947,10,0.5
576.434,276.617,14.7059,7.96347,10,0.5
586.434,281.496,14.7059,7.28147,10,0.5
596.434,301.908,14.7059,8.09172,10,0.5
666.617,335.563,16.129,17.456,70,3.5
679.443,341.738,15.1163,10.1673,13,0.65
