simTime,realTime,result,prediction,deltaT,payload
90.793,41.2995,3.03562,11.552,121,6.05
211.723,96.3558,3.14613,7.74767,121,6.05
272.031,123.619,13.4199,12.0647,62,3.1
281.847,128.202,10.6383,7.96347,10,0.5
291.847,132.714,10.6383,7.68447,10,0.5
301.846,137.214,10.8696,7.88005,10,0.5
342.952,155.856,13.4868,8.9075,41,2.05
352.847,160.328,10.6383,7.68447,10,0.5
477.564,217.548,1.60733,11.61,121,6.05
515.952,235.11,13.8158,8.9075,42,2.1
525.845,239.671,11.1111,7.96347,10,0.5
535.834,244.293,14.7059,9.1866,10,0.5
545.834,248.904,14.7059,7.87747,10,0.5
555.834,253.368,14.7059,8.30447,10,0.5
565.834,257.879,14.7059,8.31947,10,0.5
575.834,262.375,14.7059,7.96347,10,0.5
585.834,266.874,14.7059,7.36547,10,0.5
595.834,286.94,14.7059,7.87747,10,0.5
667.02,318.902,16.1364,18.02,71,3.55
