simTime,realTime,result,prediction,deltaT,payload
86.9609,41.0693,14.8228,28.758,107,5.35
96.6419,45.5264,11.9246,8.68379,10,0.5
106.642,50.1552,11.9246,8.96139,10,0.5
118.648,55.7244,12.5183,8.68379,12,0.6
227.931,106.791,16.4688,29.1213,109,5.45
237.642,111.568,11.9246,9.04339,10,0.5
247.642,116.348,11.9246,8.97929,10,0.5
257.642,121.104,11.9246,8.56779,10,0.5
268.645,126.229,12.2413,8.56779,11,0.55
279.645,131.384,12.2413,8.56779,11,0.55
291.648,137.068,12.5183,8.56779,12,0.6
403.939,189.908,16.5225,24.9366,112,5.6
413.642,194.63,11.9246,8.75767,10,0.5
559.368,265.087,0.244267,12.906,121,6.05
663.047,315.387,0.812415,20.6005,121,6.05
670.663,319.127,11.9178,10.218,15,0.75
680.642,323.845,11.9244,10.0419,10,0.5
690.642,328.618,11.9244,10.861,10,0.5
700.642,333.443,11.9244,10.861,10,0.5
710.642,338.395,11.9244,11.8216,10,0.5
720.642,343.135,11.9244,11.8216,10,0.5
730.642,347.833,11.9244,10.0419,10,0.5
755.7,359.735,12.5086,11.3627,25,1.25
765.642,364.384,11.9244,9.82994,10,0.5
