simTime,realTime,result,prediction,deltaT,payload
92.442,42.2375,16.2281,14.962,111,5.55
102.134,46.5694,14.7059,7.88005,10,0.5
112.134,51.211,14.7059,7.88005,10,0.5
123.137,56.1377,14.8649,9.6248,11,0.55
200.567,91.3826,1.06721,10.9495,74,3.7
229.201,104.641,15.8416,15.3455,32,1.6
239.134,109.316,14.7059,8.31947,10,0.5
249.134,113.99,14.7059,8.32992,10,0.5
260.137,119.035,14.8649,9.3763,11,0.55
276.152,126.314,15.3846,11.2962,16,0.8
287.137,131.183,14.8649,11.046,11,0.55
408.472,186.511,16.2634,18.2845,121,6.05
418.134,190.889,14.7059,9.749,10,0.5
551.73,252.42,0.479018,9.044,121,6.05
569.346,261.684,6.09756,8.86083,30,1.5
671.565,309.552,10.9677,18.153,102,5.1
681.149,314.039,10.2041,7.179,10,0.5
691.149,318.688,10.2041,10.8456,10,0.5
701.148,323.383,10.4167,10.4606,10,0.5
711.149,328.017,10.2041,10.9216,10,0.5
721.149,332.631,10.2041,10.9216,10,0.5
731.148,337.211,10.4167,7.179,10,0.5
755.201,348.254,11.8812,7.35053,24,1.2
765.149,352.881,10.2041,7.68447,10,0.5
