simTime,realTime,result,prediction,deltaT,payload
95.754,44.7093,16.2429,15.6565,115,5.75
105.434,49.0156,14.7059,7.88047,10,0.5
115.434,53.5644,14.7059,8.66792,10,0.5
125.434,58.0401,14.7059,9.8093,10,0.5
222.699,102.315,16.2207,20.134,97,4.85
233.437,107.345,14.8649,8.58092,11,0.55
243.434,111.674,14.7059,7.88005,10,0.5
253.434,116.143,14.7059,11.046,10,0.5
269.452,123.282,15.3846,10.118,16,0.8
282.443,129.033,15.1163,11.926,13,0.65
292.434,133.395,14.7059,10.1673,10,0.5
407.754,185.053,16.2429,18.004,115,5.75
551.932,250.195,0.257097,10.5847,121,6.05
650.001,296.03,10.0666,12.385,121,6.05
670.598,305.162,5.30303,6.84933,21,1.05
680.449,309.751,10.2041,7.179,10,0.5
690.449,314.269,10.2041,10.8456,10,0.5
700.449,318.733,10.2041,10.4606,10,0.5
710.449,323.247,10.2041,10.9216,10,0.5
720.449,327.732,10.2041,10.9216,10,0.5
730.448,332.138,10.4167,7.179,10,0.5
755.508,343.436,11.5741,8.62653,25,1.25
765.449,347.996,10.2041,7.68447,10,0.5
