simTime,realTime,result,prediction,deltaT,payload
88.3219,41.1829,16.4632,29.3575,106,5.3
98.0419,45.7939,11.9246,8.68379,10,0.5
108.042,50.4533,11.9246,8.96139,10,0.5
118.042,55.1344,11.9246,8.68379,10,0.5
226.328,105.264,16.4669,29.1333,108,5.4
236.042,109.722,11.9246,9.04339,10,0.5
246.042,114.458,11.9246,9.04339,10,0.5
260.053,121.025,13.2247,8.97879,14,0.7
272.048,126.63,12.5183,8.56779,12,0.6
282.042,131.343,11.9246,8.56779,10,0.5
294.048,136.935,12.5183,8.56779,12,0.6
406.339,189.606,16.5225,29.7869,112,5.6
559.988,263.269,0.1834,14.8315,121,6.05
657.979,310.247,0.606277,20.2125,121,6.05
671.094,316.52,12.243,11.577,23,1.15
681.042,321.276,11.9244,10.0419,10,0.5
691.042,326.118,11.9244,10.861,10,0.5
701.042,330.879,11.9244,10.861,10,0.5
711.042,335.674,11.9244,11.8216,10,0.5
721.042,340.33,11.9244,11.8216,10,0.5
731.042,344.936,11.9244,10.0419,10,0.5
755.09,356.2,13.3435,10.098,24,1.2
765.042,360.97,11.9244,9.82994,10,0.5
