simTime,realTime,result,prediction,deltaT,payload
90.011,41.8401,16.2379,16.545,101,5.05
99.734,46.6509,14.7059,8.66792,10,0.5
109.734,51.2521,14.7059,8.31947,10,0.5
122.743,57.269,15.1163,9.6248,13,0.65
225.014,104.111,16.242,16.545,102,5.1
234.734,108.465,14.7059,8.66792,10,0.5
244.734,113.17,14.7059,7.88005,10,0.5
255.737,118.196,14.8649,9.6248,11,0.55
273.758,126.488,15.5172,10.487,18,0.9
285.74,132.027,15,11.046,12,0.6
407.072,188.472,16.2634,18.726,121,6.05
559.537,259.946,0.19003,10.5847,121,6.05
570.84,265.202,15.3571,8.86083,43,2.15
671.024,312.034,15.4321,20.2001,100,5
680.745,316.584,11.1111,7.179,10,0.5
690.744,321.351,11.3636,10.8456,10,0.5
700.745,326.104,11.1111,10.4606,10,0.5
710.744,330.874,11.3636,10.9216,10,0.5
720.744,335.469,11.3636,10.9216,10,0.5
730.745,340.296,11.1111,7.179,10,0.5
755.797,352.114,12.8866,8.27767,25,1.25
765.744,356.649,11.3636,7.68447,10,0.5
