simTime,realTime,result,prediction,deltaT,payload
90.9309,41.354,3.13321,15.0245,121,6.05
211.741,96.8331,3.47515,17.322,121,6.05
272.221,124.053,14.0315,23.8938,62,3.1
282.043,128.459,11.6472,8.36739,10,0.5
292.043,133.059,11.6472,9.82994,10,0.5
302.043,137.599,11.6472,9.04339,10,0.5
343.15,156.507,13.673,21.5434,41,2.05
353.043,161.124,11.6468,9.82994,10,0.5
477.798,218.406,1.59297,12.386,121,6.05
516.151,235.914,13.9136,19.756,42,2.1
526.042,240.421,11.9246,8.36739,10,0.5
536.042,244.98,11.9246,10.0419,10,0.5
546.042,249.551,11.9246,8.20667,10,0.5
556.042,254.114,11.9246,8.09367,10,0.5
566.042,258.606,11.9246,9.04339,10,0.5
576.042,263.116,11.9246,8.6716,10,0.5
586.042,267.681,11.9246,7.80067,10,0.5
596.042,287.897,11.9246,7.61145,10,0.5
666.217,320.26,16.1342,22.341,70,3.5
682.059,327.566,13.5752,10.9803,16,0.8
