simTime,realTime,result,prediction,deltaT,payload
85.978,39.8285,13.7566,11.2377,104,5.2
95.634,44.2142,14.7059,13.783,10,0.5
105.634,48.7329,14.7059,7.88047,10,0.5
116.637,53.8421,14.8649,11.699,11,0.55
126.634,58.3739,14.7059,9.3763,10,0.5
225.905,104.616,16.2295,16.545,99,4.95
235.634,109.079,14.7059,8.66792,10,0.5
245.634,113.66,14.7059,8.66792,10,0.5
258.643,119.643,15.1163,9.8093,13,0.65
271.643,125.722,15.1163,9.6248,13,0.65
281.634,130.277,14.7059,11.926,10,0.5
293.64,135.784,15,9.8093,12,0.6
403.939,187.114,16.2242,15.718,110,5.5
413.634,191.796,14.7059,10.299,10,0.5
558.414,259.954,0.254052,8.528,121,6.05
656.071,305.333,12.845,12.385,121,6.05
670.658,312.043,12.931,6.984,15,0.75
680.645,316.748,11.1111,7.179,10,0.5
690.646,321.353,10.8696,10.8456,10,0.5
700.645,325.976,11.1111,10.4606,10,0.5
710.645,330.644,11.1111,10.9216,10,0.5
720.645,335.315,11.1111,10.9216,10,0.5
730.645,339.914,11.1111,7.179,10,0.5
755.698,351.588,12.7551,8.62653,25,1.25
765.645,356.192,11.1111,7.68447,10,0.5
