simTime,realTime,result,prediction,deltaT,payload
89.326,41.8186,16.2577,16.545,106,5.3
99.034,46.2543,14.7059,8.32992,10,0.5
109.034,50.9024,14.7059,7.88047,10,0.5
119.034,55.6019,14.7059,13.783,10,0.5
222.317,103.281,16.2461,14.4095,103,5.15
232.034,107.858,14.7059,12.197,10,0.5
242.034,112.583,14.7059,8.31947,10,0.5
252.034,117.28,14.7059,13.783,10,0.5
267.049,124.305,15.3061,5.47433,15,0.75
277.034,129.059,14.7059,11.689,10,0.5
293.052,136.423,15.3846,10.418,16,0.8
408.354,190.709,16.2429,18.2845,115,5.75
558.614,262.426,0.204295,9.26267,121,6.05
658.107,310.376,0.746269,12.385,121,6.05
671.087,316.511,12.069,8.62653,21,1.05
681.046,321.279,10.8696,7.179,10,0.5
691.045,326.121,11.1111,10.8456,10,0.5
701.045,330.881,11.1111,10.4606,10,0.5
711.045,335.676,11.1111,10.9216,10,0.5
721.045,340.332,11.1111,10.9216,10,0.5
731.045,344.938,11.1111,7.179,10,0.5
755.095,356.207,12.6316,8.02933,24,1.2
765.045,360.973,11.1111,7.68447,10,0.5
