simTime,realTime,result,prediction,deltaT,payload
90.7319,42.1511,3.13158,16.8755,121,6.05
211.766,98.1229,3.07743,17.322,121,6.05
272.996,126.521,16.077,24.9058,63,3.15
282.842,131.155,11.9246,8.36739,10,0.5
292.842,135.755,11.9246,9.82994,10,0.5
302.842,140.327,11.9246,9.04339,10,0.5
342.944,159.091,13.8955,16.996,40,2
352.843,163.693,11.6468,9.82994,10,0.5
477.573,222.447,1.60353,12.386,121,6.05
515.935,239.977,15.5635,16.938,42,2.1
525.842,244.614,11.9246,8.36739,10,0.5
535.842,249.25,11.9246,10.0419,10,0.5
545.842,253.944,11.9246,7.91567,10,0.5
555.842,258.708,11.9246,8.09367,10,0.5
565.842,263.138,11.9246,9.04339,10,0.5
575.842,267.733,11.9246,8.6716,10,0.5
585.842,272.491,11.9246,7.80067,10,0.5
595.842,292.608,11.9246,7.90245,10,0.5
666.017,324.599,16.1342,19.8583,70,3.5
676.845,329.55,12.2413,8.56779,11,0.55
