simTime,realTime,result,prediction,deltaT,payload
90.4299,40.5706,3.13483,16.8755,121,6.05
211.451,95.2531,3.10108,17.322,121,6.05
271.721,122.167,14.0316,25.8458,62,3.1
281.543,126.719,11.6472,8.36739,10,0.5
291.543,131.213,11.6472,9.82994,10,0.5
301.543,135.603,11.6472,9.04339,10,0.5
351.09,158.379,0.0284901,11.012,18,0.9
351.222,158.471,0.155402,11.3627,24,1.2
353.563,159.584,7.94531,9.82994,10,0.5
478.671,216.324,1.45052,12.386,121,6.05
516.702,233.323,10.3996,23.7518,42,2.1
526.553,237.619,9.44641,8.6716,10,0.5
536.552,242.066,9.62805,10.0419,10,0.5
546.552,246.574,9.62818,8.09445,10,0.5
556.552,251.144,9.62831,8.09367,10,0.5
566.551,255.608,9.81722,8.96139,10,0.5
576.551,260.224,9.81736,8.6716,10,0.5
586.551,264.598,9.81736,7.80067,10,0.5
596.551,284.119,9.8176,8.36739,10,0.5
672.734,318.103,16.2441,26.789,76,3.8
