simTime,realTime,result,prediction,deltaT,payload
90.523,41.2978,3.14613,12.1517,121,6.05
211.58,96.5508,3.05556,7.74767,121,6.05
271.822,124.282,13.964,13.591,62,3.1
281.645,128.746,11.1111,7.96347,10,0.5
291.645,133.281,11.1111,7.68447,10,0.5
301.645,137.848,11.1111,7.88005,10,0.5
343.75,157.035,14,12.3125,42,2.1
353.645,161.443,11.1111,7.68447,10,0.5
478.585,217.891,1.51819,11.61,121,6.05
515.745,234.824,14.1379,7.92773,41,2.05
525.634,239.282,14.7059,7.96347,10,0.5
535.634,243.73,14.7059,9.1866,10,0.5
545.634,248.282,14.7059,7.90772,10,0.5
555.634,252.807,14.7059,8.30447,10,0.5
565.634,257.277,14.7059,8.31947,10,0.5
575.634,261.76,14.7059,7.96347,10,0.5
585.634,266.185,14.7059,7.36547,10,0.5
595.634,286.199,14.7059,7.69147,10,0.5
667.823,318.488,16.1435,18.155,72,3.6
682.649,325.177,15.3061,10.418,15,0.75
