simTime,realTime,result,prediction,deltaT,payload
90.8329,42.2536,3.12996,15.0245,121,6.05
211.68,98.8828,3.39901,17.322,121,6.05
272.122,126.656,13.9683,23.6488,62,3.1
281.943,131.157,11.6472,8.36739,10,0.5
291.943,135.727,11.6472,9.82994,10,0.5
301.943,140.536,11.6472,9.04339,10,0.5
343.05,159.836,13.673,17.839,41,2.05
352.943,164.512,11.6468,9.82994,10,0.5
477.656,223.036,1.61079,12.386,121,6.05
516.052,240.779,13.8221,17.434,42,2.1
525.942,245.32,11.9246,8.36739,10,0.5
535.942,249.925,11.9246,10.0419,10,0.5
545.942,254.582,11.9246,8.20667,10,0.5
555.942,259.137,11.9246,8.09367,10,0.5
565.942,263.718,11.9246,9.04339,10,0.5
575.942,268.39,11.9246,8.6716,10,0.5
585.942,273.047,11.9246,7.80067,10,0.5
595.942,293.307,11.9246,7.61145,10,0.5
673.137,329.518,16.2494,26.789,77,3.85
685.95,335.611,13.0179,8.97879,13,0.65
