simTime,realTime,result,prediction,deltaT,payload
90.415,42.901,3.15927,12.1517,121,6.05
211.62,100.098,2.85377,7.74767,121,6.05
271.721,127.837,14.0271,13.586,62,3.1
281.545,132.514,11.1111,7.96347,10,0.5
291.545,137.122,11.1111,7.68447,10,0.5
301.545,141.852,11.1111,7.88005,10,0.5
343.649,161.985,14.094,11.4335,42,2.1
353.545,166.577,11.1111,7.68447,10,0.5
478.543,225.951,1.49641,11.61,121,6.05
516.649,243.896,14.094,11.6715,42,2.1
526.534,248.468,14.7059,7.96347,10,0.5
536.534,253.152,14.7059,9.1866,10,0.5
546.534,257.732,14.7059,7.87747,10,0.5
556.534,262.478,14.7059,8.30447,10,0.5
566.534,267.328,14.7059,7.88047,10,0.5
576.534,271.987,14.7059,7.96347,10,0.5
586.534,276.773,14.7059,7.28147,10,0.5
596.534,297.064,14.7059,8.09172,10,0.5
668.723,330.887,16.1435,18.155,72,3.6
