simTime,realTime,result,prediction,deltaT,payload
90.6289,40.7684,3.13646,16.8755,121,6.05
211.536,95.6737,3.29533,17.322,121,6.05
271.893,123.044,16.0679,24.6358,62,3.1
281.742,127.543,11.9246,8.36739,10,0.5
291.742,132.106,11.9246,9.82994,10,0.5
301.742,136.848,11.9246,9.04339,10,0.5
342.955,155.665,8.04139,16.996,41,2.05
352.743,159.993,11.6468,9.82994,10,0.5
477.453,216.808,1.61207,12.386,121,6.05
515.85,234.212,14.0065,20.721,42,2.1
525.742,238.627,11.9246,8.36739,10,0.5
535.742,243.114,11.9246,10.0419,10,0.5
545.742,247.523,11.9246,8.49027,10,0.5
555.742,251.998,11.9246,8.09367,10,0.5
565.742,256.483,11.9246,9.04339,10,0.5
575.742,261.191,11.9246,8.6716,10,0.5
585.742,265.803,11.9246,7.80067,10,0.5
595.742,285.865,11.9246,8.21145,10,0.5
666.943,317.754,14.6132,26.937,71,3.55
680.753,324.025,13.2247,8.56779,14,0.7
