simTime,realTime,result,prediction,deltaT,payload
91.055,43.0238,3.26146,11.552,121,6.05
211.854,99.7867,3.6578,7.74767,121,6.05
271.389,128.158,16.1376,7.6699,61,3.05
281.234,133.028,14.7059,7.96347,10,0.5
291.234,137.693,14.7059,7.68447,10,0.5
301.234,142.485,14.7059,8.31947,10,0.5
343.349,162.22,14.094,11.4755,42,2.1
353.244,166.878,11.3636,7.68447,10,0.5
477.81,225.51,1.6759,11.61,121,6.05
516.348,243.454,14.1892,10.0222,42,2.1
526.234,248.19,14.7059,7.96347,10,0.5
536.234,252.934,14.7059,9.1866,10,0.5
546.234,257.693,14.7059,7.87747,10,0.5
556.234,262.388,14.7059,8.30447,10,0.5
566.234,267.026,14.7059,8.31947,10,0.5
576.234,271.735,14.7059,7.96347,10,0.5
586.234,276.571,14.7059,7.28147,10,0.5
596.234,296.826,14.7059,7.90772,10,0.5
669.426,330.866,16.1504,17.594,73,3.65
680.237,335.886,14.8649,10.1673,11,0.55
