simTime,realTime,result,prediction,deltaT,payload
90.3309,41.8231,3.1332,16.8755,121,6.05
211.39,97.3278,3.04031,17.322,121,6.05
271.621,124.991,14.0315,19.5383,62,3.1
281.443,129.482,11.6472,8.36739,10,0.5
291.443,134.09,11.6472,9.82994,10,0.5
301.443,138.687,11.6472,9.04339,10,0.5
343.553,158.139,13.7318,23.655,42,2.1
353.443,162.624,11.6468,9.82994,10,0.5
478.513,219.422,1.47097,12.386,121,6.05
517.538,237.291,15.5875,24.156,43,2.15
527.442,241.801,11.9246,8.6716,10,0.5
537.442,246.368,11.9246,10.0419,10,0.5
547.442,250.911,11.9246,7.87167,10,0.5
557.442,255.479,11.9246,8.09367,10,0.5
567.442,260.03,11.9246,8.96139,10,0.5
577.442,264.604,11.9246,8.6716,10,0.5
587.442,269.249,11.9246,7.80067,10,0.5
597.442,289.483,11.9246,8.96139,10,0.5
666.614,321.103,16.1267,25.1838,69,3.45
677.445,326.225,12.2413,8.56779,11,0.55
